time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,630,1219,508,3212,0,0,90
1,623,1215,520,3212,0,0,90
2,630,1219,521,3214,0,0,90
3,634,1218,524,3212,0,0,90
4,633,1212,522,3212,0,0,90
5,635,1215,525,3212,0,0,90
6,636,1211,523,3212,0,0,90
7,636,1205,521,3213,0,0,90
8,636,1215,522,3212,0,0,90
9,632,1217,521,3213,0,0,90
10,635,1218,521,3212,0,0,90
11,637,1216,520,3212,0,0,90
12,634,1216,518,3212,0,0,90
13,637,1218,518,3212,0,0,90
14,634,1212,522,3212,0,0,90
15,639,1220,523,3213,0,0,90
16,630,1221,520,3212,0,0,90
17,632,1218,521,3213,0,0,90
18,634,1213,521,3214,0,0,90
19,638,1215,524,3212,0,0,90
20,635,1220,519,3212,0,0,90
21,627,1216,525,3212,0,0,90
22,646,1225,519,3210,0,0,90
23,633,1218,521,3212,0,0,90
24,636,1212,521,3213,0,0,90
25,634,1219,525,3212,0,0,90
26,630,1216,525,3212,0,0,90
27,634,1218,522,3212,0,0,90
28,634,1216,519,3212,0,0,90
29,641,1213,523,3213,0,0,90
30,644,1213,520,3212,0,0,90
31,639,1214,523,3213,0,0,90
32,624,1216,523,3212,0,0,90
33,635,1219,522,3211,0,0,90
34,633,1217,523,3211,0,0,90
35,632,1212,516,3213,0,0,90
36,631,1217,521,3212,0,0,90
37,634,1213,522,3212,0,0,90
38,635,1218,520,3211,0,0,90
39,625,1214,523,3211,0,0,90
40,634,1215,520,3212,0,0,90
41,636,1215,523,3212,0,0,90
42,636,1212,524,3213,0,0,90
43,631,1218,520,3214,0,0,90
44,635,1209,521,3211,0,0,90
45,631,1215,523,3212,0,0,90
46,636,1214,524,3212,0,0,90
47,635,1212,522,3213,0,0,90
48,632,1220,521,3212,0,0,90
49,626,1215,520,3213,0,0,90
50,627,1218,519,3212,0,0,90
51,630,1221,521,3212,0,0,90
52,638,1220,514,3212,0,0,90
53,632,1224,517,3212,0,0,90
54,634,1223,523,3212,0,0,90
55,634,1212,524,3212,0,0,90
56,629,1209,522,3213,0,0,90
57,636,1215,520,3214,0,0,90
