time,cyln_pre,tank_pre,force,pos,val1,val2
0,603,612,459,4000,0,0
1,614,610,457,4002,0,0
2,611,616,455,4002,0,0
3,618,610,458,4005,0,0
4,614,613,459,4001,0,0
5,617,611,456,4001,0,0
6,615,601,457,4002,0,0
7,615,615,458,4003,0,0
8,616,610,455,4000,0,0
9,610,614,458,4003,0,0
10,621,616,458,3999,0,0
11,616,610,458,4000,0,0
12,616,619,455,4003,0,0
13,617,609,457,4003,0,0
14,622,612,451,4002,0,0
15,624,609,458,4000,0,0
16,618,612,457,4000,0,0
17,623,609,458,4004,0,0
18,622,612,454,4003,0,0
19,613,611,458,4000,0,0
20,616,609,456,4000,0,0
21,618,604,461,4000,0,0
22,610,610,457,3998,0,0
23,610,608,457,4000,0,0
24,632,610,459,3999,0,0
25,613,609,456,4001,0,0
26,618,615,458,3999,0,0
27,607,606,455,4003,0,0
28,616,610,456,3990,0,0
29,615,611,455,4004,0,0
30,619,612,454,4002,0,0
31,615,612,456,4001,0,0
32,616,606,461,4001,0,0
33,611,627,465,4002,0,0
34,611,608,456,4000,0,0
35,604,611,457,4001,0,0
36,616,608,457,4001,0,0
37,631,609,459,4000,0,0
38,609,612,458,4000,0,0
39,623,609,456,4003,0,0
40,608,621,456,4003,0,0
41,613,608,457,4001,0,0
42,609,611,457,4001,0,0
43,617,608,457,4002,0,0
44,615,611,457,4002,0,0
45,617,611,458,4001,0,0
46,612,610,458,4003,0,0
47,616,619,457,3999,0,0
48,617,600,457,4000,0,0
49,619,613,458,4003,0,0
50,619,610,459,4001,0,0
51,617,613,458,3999,0,0
52,619,603,458,4002,0,0
53,611,609,458,4000,0,0
54,605,616,458,4000,0,0
55,614,609,456,3995,0,0
56,616,609,456,4002,0,0
57,617,611,456,3998,0,0
58,613,614,457,3998,0,0
59,616,608,456,4003,0,0
60,614,606,459,4002,0,0
61,613,612,455,4003,0,0
62,614,613,456,4002,0,0
63,617,618,456,4002,0,0
64,613,611,453,4003,0,0
65,603,605,456,4001,0,0
66,620,610,456,4003,0,0
67,621,611,456,4001,0,0
68,619,612,458,3999,0,0
69,617,614,460,4004,0,0
70,619,604,458,4002,0,0
71,619,615,458,4002,0,0
72,618,609,458,4001,0,0
73,617,615,457,4000,0,0
74,609,606,456,3998,0,0
75,616,613,456,4001,0,0
76,623,606,457,3998,0,0
77,615,608,457,4001,0,0
78,616,606,455,4001,0,0
79,616,612,457,4003,0,0
80,619,609,459,4002,0,0
81,610,611,455,4002,0,0
82,609,617,457,4005,0,0
83,620,611,456,4000,0,0
84,615,613,457,3998,0,0
85,614,617,458,4002,0,0
86,617,615,456,4002,0,0
87,614,614,457,4009,0,0
88,610,610,456,4003,0,0
89,613,598,456,4001,0,0
90,616,614,458,4005,0,0
91,615,613,457,4000,0,0
92,614,610,458,4002,0,0
93,621,609,457,4004,0,0
94,619,606,460,4003,0,0
95,618,628,461,4003,0,0
96,620,607,455,4002,0,0
97,625,611,458,4003,0,0
98,616,613,458,4003,0,0
99,619,605,454,4003,0,0
100,619,610,456,4004,0,0
101,602,610,458,4000,0,0
102,620,614,457,4001,0,0
103,603,612,458,4001,0,0
104,617,610,459,4002,0,0
105,614,607,455,4002,0,0
106,616,608,454,4003,0,0
107,620,612,459,4000,0,0
108,618,613,456,4010,0,0
109,620,608,456,4001,0,0
110,616,611,459,4003,0,0
111,618,607,458,4000,0,0
112,626,605,457,4001,0,0
113,620,620,460,4003,0,0
114,613,620,458,4002,0,0
115,615,612,455,4003,0,0
116,612,616,459,4001,0,0
117,619,611,462,4002,0,0
118,614,611,459,4002,0,0
119,616,610,455,4002,0,0
120,616,622,458,4001,0,0
121,618,610,455,4002,0,0
122,618,614,456,4005,0,0
123,619,611,458,3999,0,0
124,616,611,457,3997,0,0
125,604,609,456,4005,0,0
126,615,608,458,4001,0,0
127,611,609,457,4002,0,0
128,618,612,458,4002,0,0
129,616,611,458,3999,0,0
130,611,622,458,4001,0,0
131,616,611,455,4003,0,0
132,616,611,457,4000,0,0
133,604,612,455,4000,0,0
134,616,609,451,4001,0,0
135,615,611,462,4003,0,0
136,617,609,460,4004,0,0
137,611,612,460,4000,0,0
138,616,612,457,4002,0,0
139,620,611,454,4001,0,0
140,611,611,457,4001,0,0
141,618,609,455,4006,0,0
142,613,609,455,4003,0,0
143,619,613,455,4001,0,0
144,606,614,456,3995,0,0
145,620,608,456,4000,0,0
146,619,615,457,4001,0,0
147,615,611,458,4002,0,0
148,621,615,456,3999,0,0
149,623,611,455,4010,0,0
150,625,609,456,4000,0,0
151,627,613,457,4002,0,0
152,619,612,461,4001,0,0
153,616,619,458,4003,0,0
154,618,605,458,4002,0,0
155,618,609,458,4005,0,0
156,611,600,458,4003,0,0
157,615,612,458,4001,0,0
158,614,608,459,4002,0,0
159,616,610,457,4000,0,0
160,617,607,462,4001,0,0
161,619,609,457,4001,0,0
162,614,609,463,4003,0,0
163,613,611,458,4002,0,0
164,620,613,458,4008,0,0
165,616,612,457,4001,0,0
166,614,598,460,4001,0,0
167,612,607,458,4005,0,0
168,618,609,461,4001,0,0
169,614,603,456,4001,0,0
170,615,611,459,4002,0,0
171,615,611,458,4002,0,0
172,614,612,459,4000,0,0
173,624,613,456,4001,0,0
174,625,609,458,4000,0,0
175,624,613,457,4008,0,0
176,619,608,461,4003,0,0
177,613,607,455,3998,0,0
178,619,616,450,4001,0,0
179,613,611,454,4003,0,0
180,615,612,456,3998,0,0
181,616,609,456,4001,0,0
182,619,614,453,4004,0,0
183,617,612,458,4003,0,0
184,616,609,458,4003,0,0
185,619,615,458,4002,0,0
186,613,607,456,4003,0,0
187,605,608,457,4002,0,0
188,615,606,455,4001,0,0
189,615,605,457,4001,0,0
190,619,612,457,4005,0,0
191,611,602,453,4001,0,0
192,612,610,459,4006,0,0
193,613,611,457,4002,0,0
194,622,609,461,4002,0,0
195,610,610,459,4002,0,0
196,618,609,456,4002,0,0
197,625,609,458,4003,0,0
198,614,610,455,4001,0,0
199,618,609,457,4000,0,0
200,623,606,456,3995,0,0
201,618,613,458,4006,0,0
202,621,609,456,4003,0,0
203,619,613,457,4003,0,0
204,622,608,459,4002,0,0
205,618,609,457,4001,0,0
206,616,612,457,4004,0,0
207,623,613,457,4002,0,0
208,613,611,459,4002,0,0
209,614,609,461,4002,0,0
210,617,610,458,4002,0,0
211,618,606,457,4007,0,0
212,623,608,458,4002,0,0
213,618,607,455,4000,0,0
214,615,613,458,4003,0,0
215,617,616,459,4001,0,0
216,619,616,456,4002,0,0
217,615,613,455,4002,0,0
218,624,616,457,4003,0,0
219,627,608,457,3995,0,0
220,626,611,458,4003,0,0
221,612,619,455,4001,0,0
222,621,604,456,4002,0,0
223,616,610,460,4001,0,0
224,611,607,456,4000,0,0
225,611,604,457,4001,0,0
226,621,611,456,4004,0,0
227,617,609,458,4004,0,0
228,621,608,458,4002,0,0
229,621,614,460,4003,0,0
230,624,614,459,4005,0,0
231,616,619,455,3999,0,0
232,628,608,462,4000,0,0
233,611,613,456,4005,0,0
234,617,609,456,4001,0,0
235,616,610,460,4001,0,0
236,614,605,448,4002,0,0
237,616,611,462,4002,0,0
238,618,609,460,4003,0,0
239,617,614,456,4000,0,0
240,607,608,456,4000,0,0
241,612,615,456,4000,0,0
242,622,606,457,4003,0,0
243,616,608,458,4002,0,0
244,617,611,455,3992,0,0
245,616,613,453,4002,0,0
246,615,607,458,4002,0,0
247,617,606,456,4001,0,0
248,619,613,458,4001,0,0
249,615,624,457,4003,0,0
250,616,613,455,4001,0,0
251,608,605,458,4000,0,0
252,612,614,457,4000,0,0
253,617,624,456,4000,0,0
254,616,618,456,4004,0,0
255,613,624,456,4000,0,0
256,623,613,456,4001,0,0
257,615,611,457,4002,0,0
258,610,613,454,4002,0,0
259,617,612,461,3997,0,0
260,616,612,459,4006,0,0
261,618,619,456,4004,0,0
262,619,625,458,4001,0,0
263,609,612,457,4002,0,0
264,610,612,458,4003,0,0
265,614,606,456,4003,0,0
266,615,613,458,4001,0,0
267,610,603,457,4001,0,0
268,616,613,456,4002,0,0
269,614,610,461,4001,0,0
270,617,611,457,4000,0,0
271,619,609,458,3999,0,0
272,614,616,456,4004,0,0
273,616,611,459,4005,0,0
274,622,606,460,4001,0,0
275,617,610,453,3999,0,0
276,619,611,461,4003,0,0
277,618,611,457,3997,0,0
278,613,612,459,4002,0,0
279,610,611,455,3998,0,0
280,616,612,458,4002,0,0
281,614,614,458,4002,0,0
282,617,612,454,4002,0,0
283,617,611,457,3996,0,0
284,609,614,455,4001,0,0
285,621,606,462,4002,0,0
286,615,607,456,4003,0,0
287,621,611,459,4000,0,0
288,619,614,456,4002,0,0
289,623,610,458,4003,0,0
290,612,608,458,4002,0,0
291,620,613,458,4000,0,0
292,621,601,457,4001,0,0
293,620,616,458,4003,0,0
294,615,612,460,4002,0,0
295,620,607,457,4001,0,0
296,613,608,457,4000,0,0
297,616,613,456,3999,0,0
298,617,613,459,4000,0,0
299,614,609,458,4004,0,0
300,614,611,456,4005,0,0
301,613,610,459,4003,0,0
302,619,612,458,4001,0,0
303,621,610,458,4000,0,0
304,607,615,458,4005,0,0
305,604,620,455,4000,0,0
306,612,613,457,4004,0,0
307,618,606,460,4001,0,0
308,619,613,455,4003,0,0
309,619,614,458,4003,0,0
310,613,606,456,4006,0,0
311,612,611,451,4002,0,0
312,615,610,457,4002,0,0
313,615,614,459,4001,0,0
314,622,614,458,4002,0,0
315,617,610,454,4002,0,0
316,613,608,458,4003,0,0
317,616,608,462,4004,0,0
318,621,613,448,4002,0,0
319,623,607,458,4001,0,0
320,619,608,458,3996,0,0
321,615,617,458,4001,0,0
322,617,611,458,4007,0,0
323,621,608,457,4003,0,0
324,619,613,455,4000,0,0
325,619,608,459,3999,0,0
326,615,610,456,4006,0,0
327,619,611,450,4004,0,0
328,611,610,459,4001,0,0
329,615,605,459,4004,0,0
330,617,613,455,4005,0,0
331,622,611,458,4002,0,0
332,618,604,457,4003,0,0
333,617,611,460,4001,0,0
334,613,607,457,4002,0,0
335,619,609,460,3998,0,0
336,611,609,461,4002,0,0
337,615,606,459,4003,0,0
338,613,600,459,4001,0,0
339,620,615,456,4001,0,0
340,624,609,457,4003,0,0
341,615,610,457,4001,0,0
342,617,610,458,4000,0,0
343,612,609,456,4000,0,0
344,617,611,457,4003,0,0
345,620,607,456,4003,0,0
346,620,611,456,4001,0,0
347,611,611,456,4003,0,0
348,618,611,456,3999,0,0
349,616,614,459,3998,0,0
350,614,610,454,4001,0,0
351,615,615,459,4001,0,0
352,620,606,458,4003,0,0
353,622,609,453,4002,0,0
354,607,611,457,4002,0,0
355,618,609,456,4001,0,0
356,619,607,458,3999,0,0
357,615,611,454,3994,0,0
358,616,612,455,4003,0,0
359,617,610,457,4002,0,0
360,623,608,457,4002,0,0
361,621,606,458,3999,0,0
362,621,614,455,4002,0,0
363,622,611,460,4000,0,0
364,616,608,463,4002,0,0
365,615,612,457,4000,0,0
366,623,611,459,4002,0,0
367,618,604,457,4001,0,0
368,618,622,457,4001,0,0
369,623,609,460,3998,0,0
370,617,604,458,4000,0,0
371,615,600,454,4001,0,0
372,615,610,461,4004,0,0
373,618,599,459,4004,0,0
374,611,632,456,4002,0,0
375,618,609,455,4000,0,0
376,612,603,456,4003,0,0
377,618,611,456,4001,0,0
378,617,611,457,4002,0,0
379,617,611,460,3999,0,0
380,616,615,456,4004,0,0
381,617,607,454,3999,0,0
382,612,604,455,4000,0,0
383,615,607,458,3997,0,0
384,609,621,458,4002,0,0
385,609,609,458,4001,0,0
386,617,610,458,4006,0,0
387,617,606,458,4001,0,0
388,624,608,458,4005,0,0
389,623,613,457,4002,0,0
390,614,612,456,4002,0,0
391,618,611,460,4003,0,0
392,626,614,454,4004,0,0
393,616,610,455,4002,0,0
394,621,608,454,4000,0,0
395,619,608,456,4000,0,0
396,603,610,455,4002,0,0
397,619,613,459,4006,0,0
398,624,610,456,3999,0,0
399,619,617,458,3998,0,0
400,620,598,455,4001,0,0
401,618,610,456,4001,0,0
402,615,607,458,4002,0,0
403,618,607,457,3999,0,0
404,618,613,458,4003,0,0
405,615,613,459,4001,0,0
406,616,614,454,4002,0,0
407,615,600,453,4002,0,0
408,612,612,457,4002,0,0
409,612,609,459,4001,0,0
410,616,613,457,4007,0,0
411,615,612,458,4002,0,0
412,616,609,458,4003,0,0
413,630,609,457,4002,0,0
414,621,611,458,4000,0,0
415,619,612,458,4001,0,0
416,615,615,456,4002,0,0
417,623,615,454,4002,0,0
418,623,612,461,4002,0,0
419,614,612,458,4001,0,0
420,616,614,460,4003,0,0
421,612,608,461,4004,0,0
422,619,614,457,4003,0,0
423,615,608,463,4003,0,0
424,614,610,457,4006,0,0
425,612,612,458,4000,0,0
426,616,619,457,4001,0,0
427,620,609,454,4000,0,0
428,620,609,462,4003,0,0
429,617,607,457,4004,0,0
430,609,608,455,4001,0,0
431,619,607,458,4000,0,0
432,611,619,457,4001,0,0
433,616,613,458,4004,0,0
434,613,610,457,4004,0,0
435,616,611,457,3999,0,0
436,617,609,457,4001,0,0
437,615,609,455,4004,0,0
438,620,610,455,4000,0,0
439,615,606,450,4000,0,0
440,615,605,457,3999,0,0
441,615,608,458,4002,0,0
442,615,610,462,4001,0,0
443,621,610,458,4002,0,0
444,600,607,457,4002,0,0
445,605,610,457,3999,0,0
446,617,611,459,4002,0,0
447,631,610,459,4002,0,0
448,618,609,456,3999,0,0
