time,cyln_pre,tank_pre,force,pos,val1,val2
0,695,684,456,4014,0,0
1,691,686,460,4014,0,0
2,693,680,458,4012,0,0
3,695,688,459,4010,0,0
4,695,684,460,4015,0,0
5,693,691,458,4014,0,0
6,693,683,459,4015,0,0
7,693,683,460,4015,0,0
8,695,686,465,4015,0,0
9,696,688,457,4016,0,0
10,695,683,457,4014,0,0
11,691,683,459,4019,0,0
12,694,684,459,4018,0,0
13,693,686,458,4015,0,0
14,694,687,458,4014,0,0
15,698,685,458,4015,0,0
16,690,687,459,4015,0,0
17,694,686,459,4016,0,0
18,692,688,460,4015,0,0
19,695,687,458,4015,0,0
20,690,681,459,4014,0,0
21,684,686,459,4015,0,0
22,694,686,459,4017,0,0
23,690,686,457,4014,0,0
24,695,684,462,4015,0,0
25,676,688,458,4015,0,0
26,703,695,459,4013,0,0
27,693,682,457,4011,0,0
28,693,683,460,4015,0,0
29,692,685,460,4014,0,0
30,696,687,455,4012,0,0
31,692,690,458,4012,0,0
32,694,685,461,4012,0,0
33,700,685,455,4015,0,0
34,691,687,458,4013,0,0
35,694,689,458,4005,0,0
36,694,687,460,4015,0,0
37,692,688,457,4013,0,0
38,691,690,460,4015,0,0
39,693,688,456,4012,0,0
40,695,680,461,4013,0,0
41,694,685,461,4016,0,0
42,695,688,459,4014,0,0
43,691,685,450,4013,0,0
44,693,683,460,4014,0,0
45,692,687,458,4016,0,0
46,692,683,451,4014,0,0
47,681,686,460,4014,0,0
48,702,693,456,4013,0,0
49,688,687,457,4011,0,0
50,700,685,458,4011,0,0
51,695,689,459,4014,0,0
52,691,686,459,4015,0,0
53,690,684,456,4012,0,0
54,692,685,455,4013,0,0
55,700,693,459,4012,0,0
56,692,687,459,4012,0,0
57,705,685,452,4017,0,0
58,695,686,461,4014,0,0
59,694,682,462,4017,0,0
60,692,685,460,4014,0,0
61,694,688,454,4015,0,0
62,687,685,460,4014,0,0
63,689,685,457,4014,0,0
64,698,682,455,4010,0,0
65,693,666,459,4022,0,0
66,697,689,461,4015,0,0
67,693,687,459,4015,0,0
68,694,690,458,4012,0,0
69,690,685,452,4010,0,0
70,695,685,459,4013,0,0
71,697,685,457,4014,0,0
72,693,682,460,4013,0,0
73,695,687,459,4013,0,0
74,695,685,458,4015,0,0
75,691,685,458,4017,0,0
76,690,685,457,4015,0,0
77,691,686,460,4011,0,0
78,701,689,457,4015,0,0
79,694,684,457,4016,0,0
80,693,692,460,4017,0,0
81,690,687,460,4012,0,0
82,694,686,457,4014,0,0
83,686,685,459,4015,0,0
84,697,687,459,4016,0,0
85,692,684,459,4014,0,0
86,696,698,459,4012,0,0
87,698,684,458,4012,0,0
88,691,686,461,4013,0,0
89,698,684,460,4013,0,0
90,695,688,459,4013,0,0
91,696,688,460,4013,0,0
92,693,676,458,4015,0,0
93,697,685,458,4012,0,0
94,698,682,458,4016,0,0
95,695,688,457,4015,0,0
96,688,682,457,4014,0,0
97,691,689,458,4013,0,0
98,695,684,453,4014,0,0
99,696,685,458,4015,0,0
100,699,690,457,4018,0,0
101,694,683,464,4014,0,0
102,688,684,459,4013,0,0
103,693,685,454,4011,0,0
104,695,687,460,4011,0,0
105,702,689,460,4014,0,0
106,691,688,458,4013,0,0
107,695,683,462,4015,0,0
108,696,684,458,4014,0,0
109,698,684,460,4016,0,0
110,707,684,460,4014,0,0
111,695,687,459,4014,0,0
112,692,687,456,4014,0,0
113,693,688,457,4016,0,0
114,682,683,456,4015,0,0
115,696,688,459,4013,0,0
116,695,688,460,4014,0,0
117,694,685,458,4015,0,0
118,695,680,456,4010,0,0
119,692,686,460,4012,0,0
120,692,690,459,4013,0,0
121,695,687,459,4015,0,0
122,695,690,460,4014,0,0
123,695,688,458,4014,0,0
124,679,684,459,4016,0,0
125,691,688,455,4013,0,0
126,686,684,458,4007,0,0
127,686,689,459,4011,0,0
128,693,686,457,4015,0,0
129,692,683,458,4014,0,0
130,692,683,459,4014,0,0
131,694,686,459,4010,0,0
132,696,687,457,4014,0,0
133,692,692,458,4016,0,0
134,695,689,454,4015,0,0
135,693,687,457,4015,0,0
136,691,679,461,4015,0,0
137,689,685,462,4014,0,0
138,695,688,459,4013,0,0
139,691,688,459,4015,0,0
140,709,690,458,4013,0,0
141,681,685,456,4013,0,0
142,696,684,461,4014,0,0
143,683,687,458,4012,0,0
144,689,692,456,4015,0,0
145,695,689,458,4018,0,0
146,692,690,458,4014,0,0
147,702,684,459,4012,0,0
148,691,683,458,4014,0,0
149,690,687,457,4013,0,0
150,691,690,458,4012,0,0
151,690,687,460,4016,0,0
152,689,683,458,4012,0,0
153,699,686,455,4015,0,0
154,693,687,461,4011,0,0
155,696,678,459,4014,0,0
156,692,684,459,4012,0,0
157,700,688,460,4015,0,0
158,692,685,460,4013,0,0
159,698,690,456,4014,0,0
160,691,684,452,4013,0,0
161,690,685,463,4014,0,0
162,693,686,459,4015,0,0
163,701,688,458,4012,0,0
164,693,686,458,4014,0,0
165,692,686,458,4011,0,0
166,692,688,459,4016,0,0
167,694,688,460,4013,0,0
168,695,685,460,4015,0,0
169,693,685,459,4012,0,0
170,694,684,458,4012,0,0
171,693,691,461,4012,0,0
172,692,686,458,4015,0,0
173,690,685,458,4014,0,0
174,693,691,457,4013,0,0
175,695,686,460,4016,0,0
176,694,686,459,4013,0,0
177,691,685,459,4009,0,0
178,695,687,451,4014,0,0
179,692,684,458,4011,0,0
180,694,683,457,4012,0,0
181,679,686,456,4012,0,0
182,695,690,459,4015,0,0
183,696,687,458,4016,0,0
184,693,688,459,4018,0,0
185,697,686,457,4013,0,0
186,689,687,459,4014,0,0
187,690,687,455,4012,0,0
188,692,690,458,4013,0,0
189,695,687,459,4014,0,0
190,699,682,460,4013,0,0
191,684,689,457,4014,0,0
192,694,686,458,4014,0,0
193,690,679,457,4008,0,0
194,690,689,461,4016,0,0
195,698,686,457,4015,0,0
196,689,683,462,4012,0,0
197,697,688,459,4014,0,0
198,692,691,457,4012,0,0
199,692,684,456,4014,0,0
200,687,689,462,4012,0,0
201,690,678,462,4012,0,0
202,688,681,463,4015,0,0
203,690,687,459,4014,0,0
204,694,688,463,4012,0,0
205,701,687,459,4015,0,0
206,693,686,460,4013,0,0
207,690,687,459,4014,0,0
208,692,685,458,4013,0,0
209,715,686,459,4015,0,0
210,690,680,460,4014,0,0
211,692,685,457,4015,0,0
212,686,687,461,4012,0,0
213,696,689,458,4017,0,0
214,686,687,459,4013,0,0
215,694,686,456,4015,0,0
216,689,690,456,4013,0,0
217,693,687,456,4013,0,0
218,694,688,458,4012,0,0
219,689,686,458,4015,0,0
220,691,685,455,4014,0,0
221,693,687,459,4017,0,0
222,698,689,462,4013,0,0
223,696,684,459,4014,0,0
224,698,689,459,4016,0,0
225,693,691,459,4015,0,0
226,686,685,458,4013,0,0
227,689,686,461,4012,0,0
228,693,683,456,4016,0,0
229,693,682,456,4016,0,0
230,697,684,459,4015,0,0
231,694,688,461,4018,0,0
232,692,685,455,4014,0,0
233,694,682,461,4014,0,0
234,692,681,455,4017,0,0
235,693,683,461,4010,0,0
236,692,685,459,4012,0,0
237,695,689,462,4012,0,0
238,689,667,447,4014,0,0
239,696,688,460,4016,0,0
240,703,688,460,4009,0,0
241,691,682,453,4014,0,0
242,695,685,458,4009,0,0
243,701,683,460,4012,0,0
244,689,682,461,4013,0,0
245,689,688,457,4014,0,0
246,694,689,460,4013,0,0
247,695,689,457,4015,0,0
248,695,690,456,4013,0,0
249,693,688,457,4014,0,0
250,690,681,461,4014,0,0
251,690,688,459,4014,0,0
252,692,685,458,4013,0,0
253,688,685,460,4011,0,0
254,684,689,458,4013,0,0
255,691,677,457,4012,0,0
256,693,687,457,4012,0,0
257,695,692,456,4014,0,0
258,684,687,459,4014,0,0
259,693,687,457,4016,0,0
260,697,685,462,4015,0,0
261,691,683,457,4015,0,0
262,699,684,459,4015,0,0
263,698,689,461,4014,0,0
264,694,685,460,4013,0,0
265,686,676,461,4012,0,0
266,693,681,459,4017,0,0
267,692,685,457,4007,0,0
268,701,691,453,4014,0,0
269,684,683,458,4013,0,0
270,695,684,456,4018,0,0
271,700,685,459,4005,0,0
272,693,692,458,4011,0,0
273,693,684,458,4014,0,0
274,690,685,456,4014,0,0
275,694,685,458,4011,0,0
276,707,685,458,4014,0,0
277,691,691,458,4015,0,0
278,699,686,457,4013,0,0
279,695,679,457,4010,0,0
280,698,688,459,4013,0,0
281,695,687,456,4014,0,0
282,697,684,456,4016,0,0
283,690,687,458,4015,0,0
284,695,681,458,4014,0,0
285,695,689,457,4011,0,0
286,690,681,459,4013,0,0
287,692,684,459,4013,0,0
288,688,674,462,4015,0,0
289,690,688,456,4014,0,0
290,692,683,459,4018,0,0
291,691,686,458,4015,0,0
292,689,687,456,4012,0,0
293,695,690,458,4016,0,0
294,694,686,458,4013,0,0
295,700,687,456,4015,0,0
296,693,686,458,4013,0,0
297,694,687,459,4013,0,0
