time,cyln_pre,tank_pre,force,pos,val1,val2
0,1028,620,457,4015,0,0
1,1027,619,459,4015,0,0
2,1031,623,460,4015,0,0
3,1026,613,458,4013,0,0
4,1028,625,460,4016,0,0
5,1027,618,457,4015,0,0
6,1029,621,460,4016,0,0
7,1030,622,458,4017,0,0
8,1032,624,455,4014,0,0
9,1030,622,458,4014,0,0
10,1030,621,458,4014,0,0
11,1029,620,458,4014,0,0
12,1026,626,460,4014,0,0
13,1033,623,459,4014,0,0
14,1032,622,462,4016,0,0
15,1025,614,457,4016,0,0
16,1030,618,463,4015,0,0
17,1015,619,459,4014,0,0
18,1029,624,461,4018,0,0
19,1030,625,461,4016,0,0
20,1036,626,459,4011,0,0
21,1027,619,459,4012,0,0
22,1030,628,459,4018,0,0
23,1028,622,450,4015,0,0
24,1030,624,460,4015,0,0
25,1029,622,459,4010,0,0
26,1033,625,454,4022,0,0
27,1026,629,459,4015,0,0
28,1023,626,457,4015,0,0
29,1023,625,458,4010,0,0
30,1019,616,458,4016,0,0
31,1025,611,458,4015,0,0
32,1028,620,457,4013,0,0
33,1030,621,459,4015,0,0
34,1024,620,459,4016,0,0
35,1031,622,456,4014,0,0
36,1031,623,458,4014,0,0
37,1030,625,461,4017,0,0
38,1032,623,459,4017,0,0
39,1027,629,459,4017,0,0
40,1027,622,459,4015,0,0
41,1027,619,457,4016,0,0
42,1029,620,458,4017,0,0
43,1027,624,457,4015,0,0
44,1026,628,458,4014,0,0
45,1026,621,461,4016,0,0
46,1026,622,458,4014,0,0
47,1026,621,460,4016,0,0
48,1027,621,460,4017,0,0
49,1031,618,459,4014,0,0
50,1021,622,458,4013,0,0
51,1035,620,460,4016,0,0
52,1018,620,460,4014,0,0
53,1023,623,458,4009,0,0
54,1025,620,460,4016,0,0
55,1027,624,460,4015,0,0
56,1019,610,461,4015,0,0
57,1038,620,458,4014,0,0
58,1031,624,456,4016,0,0
59,1032,624,460,4013,0,0
60,1028,620,457,4013,0,0
61,1032,623,458,4016,0,0
62,1028,624,459,4013,0,0
63,1025,622,459,4014,0,0
64,1031,607,459,4014,0,0
65,1016,624,458,4015,0,0
66,1025,622,461,4016,0,0
67,1033,631,460,4012,0,0
68,1031,628,462,4016,0,0
69,1029,620,461,4017,0,0
70,1029,620,458,4016,0,0
71,1029,617,458,4019,0,0
72,1017,619,461,4015,0,0
73,1028,620,459,4015,0,0
74,1029,621,460,4016,0,0
75,1033,622,458,4016,0,0
76,1026,620,459,4015,0,0
77,1025,619,459,4015,0,0
78,1031,626,457,4015,0,0
79,1027,623,458,4015,0,0
80,1039,621,460,4010,0,0
81,1032,625,463,4015,0,0
82,1024,624,458,4018,0,0
83,1027,623,459,4015,0,0
84,1026,622,461,4018,0,0
85,1029,623,458,4016,0,0
86,1027,620,460,4014,0,0
87,1031,618,460,4014,0,0
88,1035,620,460,4016,0,0
89,1028,617,461,4015,0,0
90,1043,617,457,4015,0,0
91,1031,623,458,4016,0,0
92,1028,624,456,4013,0,0
93,1028,623,460,4014,0,0
94,1026,625,459,4015,0,0
95,1021,620,455,4015,0,0
96,1028,622,457,4016,0,0
97,1026,621,458,4016,0,0
98,1024,636,462,4015,0,0
99,1033,620,457,4016,0,0
100,1032,624,459,4017,0,0
101,1032,627,458,4012,0,0
102,1028,622,460,4011,0,0
103,1030,620,458,4013,0,0
104,1032,621,460,4016,0,0
105,1030,629,461,4015,0,0
106,1027,622,458,4013,0,0
107,1030,623,459,4015,0,0
108,1039,624,458,4016,0,0
109,1026,620,460,4014,0,0
110,1027,623,458,4013,0,0
111,1026,621,458,4017,0,0
112,1027,621,459,4014,0,0
113,1025,623,452,4015,0,0
114,1017,626,458,4015,0,0
115,1028,618,458,4015,0,0
116,1032,625,459,4012,0,0
117,1028,625,458,4015,0,0
118,1028,628,459,4016,0,0
119,1022,621,457,4016,0,0
120,1027,622,458,4017,0,0
121,1028,622,460,4013,0,0
122,1021,626,456,4013,0,0
123,1032,621,457,4016,0,0
124,1030,625,459,4011,0,0
125,1031,625,455,4013,0,0
126,1027,622,457,4014,0,0
127,1029,607,460,4015,0,0
128,1021,618,459,4014,0,0
129,1023,619,460,4015,0,0
130,1021,622,458,4017,0,0
131,1028,625,458,4016,0,0
132,1022,626,457,4014,0,0
133,1024,615,460,4017,0,0
134,1028,621,459,4014,0,0
135,1020,622,456,4016,0,0
136,1023,620,455,4011,0,0
137,1029,621,460,4015,0,0
138,1024,623,460,4016,0,0
139,1029,623,460,4016,0,0
140,1028,622,458,4014,0,0
141,1024,627,461,4017,0,0
142,1032,620,459,4016,0,0
143,1026,621,460,4015,0,0
144,1021,621,461,4014,0,0
145,1031,623,460,4015,0,0
146,1038,619,457,4014,0,0
147,1026,619,458,4016,0,0
148,1034,624,459,4011,0,0
149,1027,623,460,4013,0,0
150,1032,620,459,4016,0,0
151,1030,621,459,4017,0,0
152,1028,623,460,4015,0,0
153,1028,627,457,4015,0,0
154,1031,624,459,4013,0,0
155,1028,623,457,4016,0,0
156,1031,624,458,4017,0,0
157,1025,625,459,4016,0,0
158,1030,615,459,4016,0,0
159,1028,622,457,4016,0,0
160,1032,622,457,4019,0,0
161,1028,609,462,4014,0,0
162,1029,624,457,4015,0,0
163,1025,619,459,4016,0,0
164,1027,618,461,4015,0,0
165,1028,621,459,4017,0,0
166,1021,621,459,4017,0,0
167,1031,618,461,4014,0,0
168,1039,623,460,4014,0,0
169,1034,622,459,4017,0,0
170,1033,619,460,4015,0,0
171,1023,622,459,4015,0,0
172,1027,625,456,4011,0,0
173,1034,625,458,4014,0,0
174,1009,625,460,4016,0,0
175,1027,620,457,4016,0,0
176,1027,621,454,4016,0,0
177,1032,625,460,4016,0,0
178,1027,623,463,4016,0,0
179,1025,621,458,4010,0,0
180,1025,623,453,4017,0,0
181,1025,626,455,4016,0,0
182,1030,621,459,4013,0,0
183,1029,621,458,4016,0,0
184,1026,624,458,4016,0,0
185,1031,622,460,4016,0,0
186,1028,620,457,4013,0,0
187,1023,620,458,4016,0,0
188,1025,630,456,4013,0,0
189,1027,620,463,4014,0,0
190,1030,622,458,4016,0,0
191,1032,617,458,4015,0,0
192,1032,626,460,4014,0,0
193,1029,618,464,4015,0,0
194,1028,621,458,4015,0,0
195,1029,629,461,4014,0,0
196,1027,624,453,4014,0,0
197,1029,625,460,4019,0,0
198,1036,623,458,4015,0,0
199,1039,620,458,4017,0,0
200,1029,622,460,4021,0,0
201,1026,621,458,4016,0,0
202,1032,627,460,4016,0,0
203,1027,618,458,4014,0,0
204,1027,619,459,4011,0,0
205,1029,622,458,4016,0,0
206,1027,620,460,4017,0,0
207,1032,620,460,4014,0,0
208,1039,623,461,4017,0,0
209,1037,617,458,4013,0,0
210,1029,614,460,4016,0,0
211,1025,622,460,4018,0,0
212,1029,622,458,4012,0,0
213,1026,621,459,4013,0,0
214,1031,621,460,4016,0,0
215,1024,624,460,4015,0,0
216,1029,624,459,4019,0,0
217,1030,621,457,4016,0,0
218,1022,619,458,4017,0,0
219,1025,621,458,4013,0,0
220,1025,627,460,4014,0,0
221,1026,624,458,4008,0,0
222,1028,620,459,4015,0,0
223,1029,626,458,4016,0,0
224,1024,629,460,4014,0,0
225,1028,622,461,4015,0,0
226,1028,624,456,4014,0,0
227,1030,618,459,4016,0,0
228,1026,627,460,4015,0,0
229,1034,631,461,4015,0,0
230,1028,620,466,4015,0,0
231,1024,623,458,4015,0,0
232,1026,622,459,4016,0,0
233,1029,627,457,4014,0,0
234,1032,622,461,4015,0,0
235,1025,618,452,4015,0,0
236,1031,622,456,4013,0,0
237,1030,621,459,4015,0,0
238,1023,624,460,4014,0,0
239,1018,627,455,4012,0,0
240,1031,627,461,4015,0,0
241,1028,619,460,4014,0,0
