time,cyln_pre,tank_pre,force,pos,val1,val2
0,840,2591,503,3999,0,0
1,842,2590,504,4002,0,0
2,840,2590,502,3997,0,0
3,848,2594,501,3996,0,0
4,849,2591,500,3997,0,0
5,845,2592,503,4000,0,0
6,836,2592,503,3997,0,0
7,842,2595,501,4000,0,0
8,842,2593,500,4000,0,0
9,841,2594,501,3998,0,0
10,836,2591,502,4000,0,0
11,836,2594,495,3998,0,0
12,842,2593,501,4000,0,0
13,842,2596,501,3998,0,0
14,843,2599,501,3999,0,0
15,840,2592,501,3999,0,0
16,846,2590,501,3997,0,0
17,839,2591,503,3999,0,0
18,841,2590,501,4001,0,0
19,841,2592,504,3996,0,0
20,838,2596,503,3998,0,0
21,848,2588,500,3997,0,0
22,840,2594,502,3996,0,0
23,841,2590,501,4000,0,0
24,840,2589,498,3998,0,0
25,840,2597,502,4001,0,0
26,839,2593,499,3998,0,0
27,841,2590,498,4000,0,0
28,839,2587,498,3996,0,0
29,836,2589,507,3998,0,0
30,827,2600,500,3996,0,0
31,839,2595,502,3998,0,0
32,838,2592,504,3998,0,0
33,841,2589,501,3999,0,0
34,840,2596,500,3999,0,0
35,834,2592,503,3998,0,0
36,839,2592,503,3993,0,0
37,844,2586,503,4002,0,0
38,845,2592,502,3998,0,0
39,839,2590,504,3997,0,0
40,842,2592,501,3997,0,0
41,840,2595,500,3998,0,0
42,839,2591,502,3996,0,0
43,840,2593,500,3998,0,0
44,846,2594,502,3998,0,0
45,846,2595,502,3999,0,0
46,844,2593,501,4001,0,0
47,839,2593,501,3997,0,0
48,840,2591,501,3998,0,0
49,837,2589,498,3998,0,0
50,842,2588,500,3998,0,0
51,842,2593,505,3998,0,0
52,840,2593,502,3998,0,0
53,838,2594,499,3998,0,0
54,843,2588,501,3997,0,0
55,839,2590,501,3998,0,0
56,838,2590,502,3999,0,0
57,838,2593,504,3997,0,0
58,841,2591,502,3998,0,0
59,840,2588,502,3999,0,0
60,839,2587,499,4000,0,0
61,840,2593,501,3999,0,0
62,840,2591,500,3996,0,0
63,839,2592,502,3997,0,0
64,830,2592,501,3995,0,0
65,844,2598,501,3998,0,0
66,839,2590,498,3999,0,0
67,838,2593,503,3999,0,0
68,843,2592,500,4003,0,0
69,843,2592,502,3999,0,0
70,842,2591,512,3998,0,0
71,842,2594,504,3999,0,0
72,838,2594,500,4001,0,0
73,840,2591,501,3992,0,0
74,840,2593,500,3996,0,0
75,844,2586,502,3999,0,0
76,842,2584,505,3996,0,0
77,841,2597,498,3999,0,0
78,845,2594,500,3998,0,0
79,839,2592,500,3999,0,0
80,844,2595,500,3998,0,0
81,839,2591,500,3996,0,0
82,839,2590,497,3999,0,0
83,842,2593,501,3999,0,0
84,842,2591,502,3995,0,0
85,841,2593,505,3997,0,0
86,837,2591,504,3998,0,0
87,841,2594,499,3998,0,0
88,844,2591,500,3997,0,0
89,846,2595,503,3998,0,0
90,834,2591,500,3998,0,0
91,838,2594,496,3996,0,0
92,840,2593,501,3999,0,0
93,845,2589,502,3999,0,0
94,842,2594,500,3998,0,0
95,839,2596,500,3996,0,0
96,839,2591,501,3994,0,0
97,839,2595,501,3996,0,0
98,842,2591,506,4000,0,0
99,841,2592,502,4000,0,0
100,840,2591,504,4000,0,0
101,842,2590,504,3997,0,0
102,841,2594,501,3999,0,0
103,843,2589,502,3997,0,0
104,841,2593,501,3999,0,0
105,843,2593,502,3999,0,0
106,834,2592,500,3996,0,0
107,837,2588,501,3996,0,0
108,841,2596,501,3999,0,0
109,839,2591,501,3997,0,0
110,839,2590,501,3999,0,0
111,839,2594,503,4001,0,0
112,841,2591,499,3999,0,0
113,847,2595,499,3998,0,0
114,841,2592,500,3997,0,0
115,838,2596,501,4000,0,0
116,840,2589,501,3998,0,0
117,841,2591,503,4000,0,0
118,840,2592,500,3998,0,0
119,837,2595,504,4001,0,0
120,842,2589,504,3997,0,0
121,841,2595,503,3998,0,0
122,842,2594,500,3998,0,0
123,841,2587,501,3998,0,0
124,839,2588,503,3999,0,0
125,850,2590,502,3998,0,0
126,834,2597,504,3999,0,0
127,843,2596,500,3997,0,0
128,838,2590,503,3995,0,0
129,838,2589,504,4002,0,0
130,841,2593,500,3999,0,0
131,841,2592,502,4000,0,0
132,839,2588,500,3998,0,0
133,840,2596,502,3998,0,0
134,834,2593,501,3998,0,0
135,839,2581,500,3998,0,0
136,840,2586,502,4001,0,0
137,841,2591,501,3998,0,0
138,843,2592,499,3998,0,0
139,844,2590,503,3999,0,0
140,839,2590,502,3993,0,0
141,840,2590,500,3999,0,0
142,845,2591,503,4004,0,0
143,846,2596,503,3999,0,0
144,844,2592,498,3998,0,0
145,841,2591,501,3997,0,0
146,844,2590,500,3997,0,0
147,839,2590,501,3999,0,0
148,848,2591,497,3998,0,0
149,838,2592,502,3995,0,0
150,842,2592,501,3999,0,0
151,841,2589,502,3997,0,0
