time,cyln_pre,tank_pre,force,pos,val1,val2
0,1165,632,499,4002,0,0
1,1158,634,502,4005,0,0
2,1162,628,499,4005,0,0
3,1168,629,498,4004,0,0
4,1166,634,496,4004,0,0
5,1162,637,498,4004,0,0
6,1164,635,502,4004,0,0
7,1169,631,503,4005,0,0
8,1163,630,499,4004,0,0
9,1161,636,503,4002,0,0
10,1161,633,501,4004,0,0
11,1162,632,496,4006,0,0
12,1167,633,502,4005,0,0
13,1166,631,499,4003,0,0
14,1166,631,503,4003,0,0
15,1159,631,500,4004,0,0
16,1165,637,503,4009,0,0
17,1162,631,502,4002,0,0
18,1162,633,503,4002,0,0
19,1162,632,503,4003,0,0
20,1163,649,503,4003,0,0
21,1166,632,500,4002,0,0
22,1167,632,499,4007,0,0
23,1164,626,500,4003,0,0
24,1165,632,503,4003,0,0
25,1159,632,501,4004,0,0
26,1163,641,502,4005,0,0
27,1163,642,506,4001,0,0
28,1163,630,504,4006,0,0
29,1166,634,500,4000,0,0
30,1166,637,505,4003,0,0
31,1165,634,501,4005,0,0
32,1165,633,502,4003,0,0
33,1156,634,502,4003,0,0
34,1154,637,503,4003,0,0
35,1169,634,501,4002,0,0
36,1165,636,499,4004,0,0
37,1166,632,498,4005,0,0
38,1163,627,500,4005,0,0
39,1166,637,502,4004,0,0
40,1162,628,501,4006,0,0
41,1162,629,500,4004,0,0
42,1169,629,500,4005,0,0
43,1170,632,503,4003,0,0
44,1168,631,501,4004,0,0
45,1169,634,503,4003,0,0
46,1164,630,500,4000,0,0
47,1167,630,503,4005,0,0
48,1166,630,503,4004,0,0
49,1166,631,503,4005,0,0
50,1162,627,501,4005,0,0
51,1164,631,501,4003,0,0
52,1162,632,500,4003,0,0
53,1167,630,502,4005,0,0
54,1163,634,502,4001,0,0
55,1170,635,500,4004,0,0
56,1160,637,501,4005,0,0
57,1162,630,501,4008,0,0
58,1164,630,502,4004,0,0
59,1164,629,500,4004,0,0
60,1164,640,499,4008,0,0
61,1167,630,501,4004,0,0
62,1167,631,506,4003,0,0
63,1163,636,499,4004,0,0
64,1164,630,502,4003,0,0
65,1162,632,501,4004,0,0
66,1163,635,499,4004,0,0
67,1161,630,500,4005,0,0
68,1165,633,505,4005,0,0
69,1166,634,502,4004,0,0
70,1164,631,501,3999,0,0
71,1164,632,498,4005,0,0
72,1160,634,502,4004,0,0
73,1166,645,502,4004,0,0
74,1166,635,500,4004,0,0
75,1166,632,499,3998,0,0
76,1166,633,498,4004,0,0
77,1163,634,500,4004,0,0
