time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,658,1492,516,3212,0,0,10
1,662,1497,522,3212,0,0,10
2,656,1491,526,3213,0,0,10
3,659,1498,523,3212,0,0,10
4,660,1492,522,3211,0,0,10
5,658,1495,515,3212,0,0,10
6,658,1496,520,3212,0,0,10
7,666,1493,521,3212,0,0,10
8,660,1493,523,3213,0,0,10
9,654,1494,523,3213,0,0,10
10,659,1491,523,3213,0,0,10
11,656,1493,522,3213,0,0,10
12,652,1497,523,3213,0,0,10
13,658,1496,523,3213,0,0,10
14,650,1493,524,3212,0,0,10
15,659,1489,522,3212,0,0,10
16,650,1494,527,3212,0,0,10
17,665,1493,522,3213,0,0,10
18,658,1497,522,3213,0,0,10
19,664,1490,523,3213,0,0,10
20,663,1494,523,3212,0,0,10
21,660,1494,522,3213,0,0,10
22,655,1491,522,3207,0,0,10
23,662,1498,525,3214,0,0,10
24,658,1489,526,3212,0,0,10
25,664,1495,522,3211,0,0,10
26,657,1493,526,3213,0,0,10
27,663,1491,522,3213,0,0,10
28,667,1499,521,3213,0,0,10
29,655,1490,520,3212,0,0,10
30,654,1492,520,3213,0,0,10
31,657,1493,523,3213,0,0,10
32,652,1494,519,3209,0,0,10
33,658,1495,523,3213,0,0,10
34,653,1496,522,3213,0,0,10
35,656,1493,522,3212,0,0,10
36,657,1497,524,3214,0,0,10
37,658,1492,521,3211,0,0,10
38,660,1493,523,3214,0,0,10
39,658,1489,520,3213,0,0,10
40,651,1492,523,3212,0,0,10
41,653,1496,519,3213,0,0,10
42,659,1497,523,3214,0,0,10
43,655,1493,524,3214,0,0,10
44,660,1491,523,3212,0,0,10
45,658,1493,522,3213,0,0,10
46,658,1494,518,3213,0,0,10
47,657,1490,519,3211,0,0,10
48,659,1492,522,3212,0,0,10
49,659,1494,524,3209,0,0,10
50,651,1495,520,3212,0,0,10
51,656,1500,523,3212,0,0,10
52,662,1493,521,3213,0,0,10
53,658,1495,521,3213,0,0,10
54,657,1493,524,3213,0,0,10
55,657,1493,515,3212,0,0,10
56,659,1494,524,3212,0,0,10
57,656,1493,525,3213,0,0,10
58,656,1495,522,3212,0,0,10
59,655,1492,527,3214,0,0,10
60,652,1493,517,3212,0,0,10
61,654,1491,521,3216,0,0,10
62,657,1497,522,3213,0,0,10
63,661,1492,526,3213,0,0,10
64,651,1490,522,3212,0,0,10
65,656,1491,522,3213,0,0,10
66,655,1492,524,3212,0,0,10
67,649,1493,523,3212,0,0,10
68,649,1490,521,3212,0,0,10
69,655,1491,521,3214,0,0,10
70,658,1496,523,3213,0,0,10
71,659,1494,522,3212,0,0,10
72,648,1491,520,3213,0,0,10
73,659,1496,525,3213,0,0,10
74,654,1493,522,3211,0,0,10
75,668,1494,521,3212,0,0,10
76,663,1492,521,3212,0,0,10
77,660,1493,524,3214,0,0,10
78,661,1495,524,3213,0,0,10
79,659,1498,519,3212,0,0,10
80,659,1494,523,3213,0,0,10
