time,cyln_pre,tank_pre,force,pos,val1,val2
0,2010,1518,454,4011,0,0
1,2012,1516,456,4010,0,0
2,2012,1516,455,4010,0,0
3,2008,1514,458,4009,0,0
4,2009,1516,456,4006,0,0
5,2007,1512,452,4007,0,0
6,2004,1514,454,4005,0,0
7,2001,1514,455,4007,0,0
8,2010,1512,454,4005,0,0
9,2006,1516,457,4007,0,0
10,2010,1512,456,4009,0,0
11,2007,1512,455,4008,0,0
12,2017,1506,455,4006,0,0
13,2011,1516,457,4007,0,0
14,2005,1511,460,4007,0,0
15,2014,1513,458,4008,0,0
16,2010,1515,456,4009,0,0
17,2007,1514,456,4007,0,0
18,2004,1509,456,4011,0,0
19,1999,1516,451,4009,0,0
20,2016,1514,462,4008,0,0
21,2002,1511,459,4011,0,0
22,2009,1515,453,4009,0,0
23,2006,1513,458,4007,0,0
24,2019,1516,458,4008,0,0
25,2010,1514,455,4008,0,0
26,2011,1520,457,4006,0,0
27,2004,1511,453,4010,0,0
28,2006,1512,456,4008,0,0
29,2004,1515,456,4009,0,0
30,2010,1513,454,4012,0,0
31,2000,1524,457,4008,0,0
32,2013,1510,459,4008,0,0
33,2008,1513,452,4008,0,0
34,2011,1516,458,4009,0,0
35,2008,1521,457,4008,0,0
36,2002,1515,457,4008,0,0
37,2003,1514,455,4009,0,0
38,2007,1516,457,4008,0,0
39,2009,1515,453,4008,0,0
40,2007,1512,455,4007,0,0
41,2008,1513,451,4007,0,0
42,2008,1515,456,4007,0,0
43,2003,1511,458,4010,0,0
44,2005,1512,457,4008,0,0
45,2004,1517,458,4010,0,0
46,2005,1514,455,4009,0,0
47,2002,1515,458,4008,0,0
48,2004,1513,453,4004,0,0
49,2009,1511,456,4006,0,0
50,2005,1504,452,4003,0,0
51,2002,1514,455,4007,0,0
52,2009,1520,456,4005,0,0
53,2006,1513,454,4005,0,0
54,2009,1513,457,4007,0,0
55,2003,1508,455,4003,0,0
56,2003,1510,456,4006,0,0
57,2008,1516,457,4008,0,0
58,2007,1518,455,4008,0,0
59,2007,1514,456,4007,0,0
60,2011,1514,456,4006,0,0
61,2005,1518,457,4008,0,0
62,2008,1519,457,4007,0,0
63,1997,1515,457,4006,0,0
64,2006,1517,455,4008,0,0
65,2003,1514,457,4007,0,0
66,2011,1514,454,4007,0,0
67,2006,1517,457,4008,0,0
68,2010,1510,455,4012,0,0
69,2011,1512,464,4007,0,0
70,2006,1514,454,4007,0,0
71,2004,1511,459,4009,0,0
72,2010,1512,457,4006,0,0
73,2012,1514,454,4008,0,0
74,2001,1514,453,4006,0,0
75,2010,1511,454,4008,0,0
76,2013,1514,456,4009,0,0
77,2005,1517,456,4010,0,0
78,2011,1521,455,4007,0,0
79,1986,1518,455,4007,0,0
80,2010,1517,455,4004,0,0
81,2000,1517,457,4008,0,0
82,2007,1513,455,4006,0,0
83,2012,1521,446,4008,0,0
84,2011,1514,455,4006,0,0
85,2006,1512,455,4009,0,0
86,2008,1513,452,4002,0,0
87,2004,1518,454,4007,0,0
88,2005,1511,458,4007,0,0
89,2008,1509,457,4008,0,0
90,2007,1520,455,4012,0,0
91,2011,1515,452,4007,0,0
92,2017,1523,456,4005,0,0
93,2007,1514,452,4008,0,0
94,2005,1516,455,4012,0,0
95,2002,1514,455,4009,0,0
96,2010,1519,456,4009,0,0
97,2004,1516,461,4008,0,0
98,2009,1518,457,4006,0,0
99,2004,1511,458,4013,0,0
100,2009,1515,457,4008,0,0
101,2006,1513,455,4007,0,0
102,2010,1518,456,4010,0,0
103,1998,1516,454,4008,0,0
104,2005,1511,455,4006,0,0
105,2007,1513,455,4008,0,0
106,2007,1517,455,4006,0,0
107,2009,1520,452,4004,0,0
108,2010,1518,457,4004,0,0
109,2017,1511,455,4007,0,0
110,2012,1516,457,4008,0,0
111,2002,1514,456,4007,0,0
112,2004,1516,457,4007,0,0
113,2007,1514,450,4008,0,0
114,2008,1513,451,4007,0,0
115,2006,1514,457,4007,0,0
116,2011,1521,457,4009,0,0
117,2012,1516,457,4007,0,0
118,2008,1518,456,4007,0,0
119,2007,1512,455,4012,0,0
120,2011,1513,455,4009,0,0
121,2007,1516,454,4008,0,0
122,2006,1516,457,4007,0,0
123,2009,1511,456,4008,0,0
124,2015,1515,456,4010,0,0
125,2006,1515,456,4009,0,0
126,2008,1519,456,4010,0,0
127,2003,1518,455,4009,0,0
128,2004,1515,455,4009,0,0
129,2007,1520,458,4009,0,0
130,2001,1515,457,4007,0,0
131,2009,1517,455,4010,0,0
132,2007,1521,458,4007,0,0
133,2008,1515,455,4006,0,0
134,2007,1515,455,4009,0,0
135,2005,1519,457,4007,0,0
136,2007,1517,460,4008,0,0
137,2006,1515,458,4003,0,0
138,2007,1522,456,4008,0,0
139,2009,1515,456,4012,0,0
140,2010,1513,457,4008,0,0
141,2008,1515,456,4006,0,0
142,2008,1515,456,4008,0,0
143,2006,1514,457,4006,0,0
144,1998,1516,455,4008,0,0
145,2005,1518,458,4004,0,0
146,2003,1515,456,4008,0,0
147,2006,1515,458,4007,0,0
148,2007,1520,456,4006,0,0
149,2009,1521,457,4006,0,0
150,2012,1517,454,4011,0,0
151,2003,1525,456,4005,0,0
152,2004,1523,458,4007,0,0
153,2007,1518,457,4008,0,0
154,2000,1515,458,4007,0,0
155,2010,1515,457,4008,0,0
156,2008,1515,463,4007,0,0
157,2014,1513,455,4007,0,0
158,2010,1518,459,4006,0,0
159,2003,1515,456,4005,0,0
160,2002,1521,458,4007,0,0
161,2006,1518,451,4005,0,0
162,1998,1517,459,4005,0,0
163,2005,1515,456,4007,0,0
164,2009,1516,459,4007,0,0
165,2005,1515,455,4008,0,0
166,2004,1516,457,4008,0,0
167,2011,1513,454,4008,0,0
168,2010,1512,450,4008,0,0
169,2007,1519,457,4010,0,0
170,2006,1518,455,4010,0,0
171,2008,1516,456,4005,0,0
172,2010,1514,456,4007,0,0
173,2003,1518,458,4008,0,0
174,2007,1513,453,4008,0,0
175,2009,1515,447,4009,0,0
176,2005,1517,455,4008,0,0
177,2006,1517,459,4007,0,0
178,2000,1521,451,4008,0,0
179,1995,1520,454,4010,0,0
180,2006,1516,458,4007,0,0
181,2007,1513,455,4011,0,0
182,2011,1517,454,4008,0,0
183,2002,1515,454,4009,0,0
184,2005,1517,457,4007,0,0
185,2009,1516,458,4008,0,0
186,2007,1514,456,4004,0,0
187,2010,1525,455,4010,0,0
188,2008,1518,456,4008,0,0
189,2009,1518,459,4006,0,0
190,2017,1514,453,4006,0,0
191,2006,1514,457,4009,0,0
192,2008,1514,457,4009,0,0
193,2005,1511,454,4000,0,0
194,2005,1519,458,4006,0,0
195,2007,1516,455,4011,0,0
196,2008,1518,454,4007,0,0
197,2010,1514,456,4008,0,0
198,2002,1514,455,4005,0,0
