time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,740,1818,528,4095,0,0,20
1,736,1825,534,4095,0,0,20
2,740,1829,526,4095,0,0,20
3,738,1825,528,4095,0,0,20
4,742,1816,529,4095,0,0,20
5,744,1818,527,4095,0,0,20
6,742,1814,528,4095,0,0,20
7,741,1824,526,4095,0,0,20
8,739,1823,531,4095,0,0,20
9,737,1820,529,4095,0,0,20
10,743,1819,531,4095,0,0,20
11,738,1826,529,4095,0,0,20
12,742,1822,526,4095,0,0,20
13,742,1821,527,4095,0,0,20
14,740,1822,528,4095,0,0,20
15,742,1825,529,4095,0,0,20
16,739,1823,529,4095,0,0,20
17,736,1822,528,4095,0,0,20
18,743,1822,530,4095,0,0,20
19,739,1821,529,4095,0,0,20
20,740,1828,527,4095,0,0,20
21,737,1830,529,4095,0,0,20
22,742,1827,530,4095,0,0,20
23,739,1824,529,4095,0,0,20
24,739,1821,529,4095,0,0,20
25,739,1822,530,4095,0,0,20
26,739,1825,528,4095,0,0,20
27,734,1821,527,4095,0,0,20
28,738,1824,531,4095,0,0,20
29,737,1820,528,4095,0,0,20
30,744,1820,529,4095,0,0,20
31,739,1822,525,4095,0,0,20
32,739,1827,530,4095,0,0,20
33,736,1819,528,4095,0,0,20
34,741,1821,529,4095,0,0,20
35,737,1821,530,4095,0,0,20
36,736,1822,528,4095,0,0,20
37,740,1811,534,4095,0,0,20
38,740,1823,528,4095,0,0,20
39,736,1824,530,4095,0,0,20
40,740,1821,527,4095,0,0,20
41,741,1813,528,4095,0,0,20
42,735,1824,521,4095,0,0,20
43,739,1825,528,4095,0,0,20
44,743,1816,529,4095,0,0,20
45,739,1820,529,4095,0,0,20
46,736,1821,530,4095,0,0,20
47,738,1818,527,4095,0,0,20
48,743,1817,531,4095,0,0,20
49,740,1811,529,4095,0,0,20
50,741,1827,528,4095,0,0,20
51,737,1818,527,4095,0,0,20
52,739,1820,527,4095,0,0,20
53,733,1828,526,4095,0,0,20
54,742,1823,528,4095,0,0,20
55,739,1824,529,4095,0,0,20
56,740,1827,529,4095,0,0,20
57,745,1815,526,4095,0,0,20
58,744,1822,527,4095,0,0,20
59,740,1823,530,4095,0,0,20
60,739,1820,527,4095,0,0,20
61,743,1824,527,4095,0,0,20
62,739,1824,526,4095,0,0,20
63,740,1818,528,4095,0,0,20
64,741,1820,529,4095,0,0,20
65,741,1825,528,4095,0,0,20
66,740,1822,528,4095,0,0,20
67,741,1816,528,4095,0,0,20
68,734,1821,530,4095,0,0,20
69,741,1826,525,4095,0,0,20
70,741,1823,527,4095,0,0,20
71,744,1824,526,4095,0,0,20
72,745,1828,527,4095,0,0,20
73,742,1815,530,4095,0,0,20
74,743,1824,530,4095,0,0,20
75,738,1823,527,4095,0,0,20
76,740,1819,528,4095,0,0,20
77,739,1823,530,4095,0,0,20
78,746,1832,535,4095,0,0,20
79,742,1822,529,4095,0,0,20
80,738,1819,530,4095,0,0,20
81,736,1822,528,4095,0,0,20
82,738,1822,528,4095,0,0,20
83,740,1822,530,4095,0,0,20
84,733,1830,531,4095,0,0,20
85,736,1821,528,4095,0,0,20
