time,cyln_pre,tank_pre,force,pos,val1,val2
0,1140,42,459,3977,0,0
1,1125,42,453,3979,0,0
2,1141,43,460,3974,0,0
3,1141,43,461,3977,0,0
4,1140,42,460,3980,0,0
5,1129,43,464,3978,0,0
6,1143,44,467,3979,0,0
7,1142,41,457,3977,0,0
8,1146,37,459,3975,0,0
9,1142,45,462,3978,0,0
10,1144,43,460,3977,0,0
11,1138,42,459,3982,0,0
12,1138,43,461,3981,0,0
13,1140,43,462,3978,0,0
14,1137,44,464,3978,0,0
15,1146,43,459,3982,0,0
16,1154,43,463,3976,0,0
17,1142,44,463,3980,0,0
18,1144,44,461,3978,0,0
19,1143,43,460,3974,0,0
20,1140,43,459,3980,0,0
21,1140,44,459,3975,0,0
22,1143,43,460,3979,0,0
23,1138,43,453,3978,0,0
24,1143,43,458,3981,0,0
25,1141,43,465,3980,0,0
26,1142,45,461,3976,0,0
27,1144,43,462,3976,0,0
28,1143,43,464,3978,0,0
29,1138,42,462,3980,0,0
30,1135,42,458,3976,0,0
31,1149,42,459,3976,0,0
32,1145,43,461,3977,0,0
33,1147,43,461,3974,0,0
34,1145,43,461,3980,0,0
35,1140,42,461,3977,0,0
36,1141,44,458,3977,0,0
37,1145,42,461,3978,0,0
38,1140,43,452,3977,0,0
39,1149,42,460,3976,0,0
40,1140,41,461,3979,0,0
41,1146,42,461,3976,0,0
42,1141,44,465,3978,0,0
43,1138,44,464,3974,0,0
44,1139,44,460,3980,0,0
45,1140,43,463,3977,0,0
46,1143,43,466,3976,0,0
47,1136,43,463,3978,0,0
48,1147,43,462,3979,0,0
49,1154,43,462,3976,0,0
50,1140,42,455,3979,0,0
51,1142,43,465,3982,0,0
52,1152,45,461,3977,0,0
53,1143,43,461,3976,0,0
54,1141,43,462,3980,0,0
55,1138,46,461,3974,0,0
56,1140,44,461,3984,0,0
57,1143,42,462,3978,0,0
58,1141,43,464,3977,0,0
59,1141,42,459,3978,0,0
60,1138,43,459,3977,0,0
61,1140,39,464,3977,0,0
62,1144,46,461,3976,0,0
63,1142,41,460,3980,0,0
64,1137,43,461,3977,0,0
65,1142,42,461,3979,0,0
66,1142,42,457,3980,0,0
67,1140,43,463,3978,0,0
68,1142,45,465,3977,0,0
69,1141,42,460,3978,0,0
70,1142,43,462,3976,0,0
71,1138,43,460,3979,0,0
72,1140,37,459,3977,0,0
73,1142,40,467,3978,0,0
74,1142,43,464,3978,0,0
75,1140,42,465,3975,0,0
76,1139,43,467,3975,0,0
77,1142,44,466,3977,0,0
78,1141,43,460,3973,0,0
79,1143,43,460,3978,0,0
80,1148,38,464,3977,0,0
81,1151,43,468,3977,0,0
82,1141,43,460,3979,0,0
83,1147,44,466,3976,0,0
84,1140,44,457,3978,0,0
85,1141,43,458,3979,0,0
86,1128,43,463,3980,0,0
87,1141,42,465,3977,0,0
88,1122,41,463,3977,0,0
89,1144,45,465,3977,0,0
90,1144,43,460,3979,0,0
91,1137,42,463,3978,0,0
92,1145,42,462,3973,0,0
93,1142,43,462,3977,0,0
94,1143,43,459,3977,0,0
95,1146,42,465,3979,0,0
96,1135,41,460,3979,0,0
97,1140,44,462,3981,0,0
98,1144,41,459,3979,0,0
99,1132,43,464,3977,0,0
100,1142,42,461,3977,0,0
101,1138,44,460,3976,0,0
102,1141,44,467,3976,0,0
103,1136,43,460,3978,0,0
104,1143,43,463,3979,0,0
105,1133,41,461,3977,0,0
106,1142,44,461,3977,0,0
107,1144,43,461,3979,0,0
108,1147,42,461,3978,0,0
109,1142,44,464,3979,0,0
110,1151,36,466,3977,0,0
111,1144,44,464,3976,0,0
112,1140,43,457,3976,0,0
113,1143,43,459,3976,0,0
114,1137,43,462,3976,0,0
115,1141,42,469,3974,0,0
116,1142,44,458,3979,0,0
117,1156,39,460,3978,0,0
118,1142,44,462,3977,0,0
119,1143,43,462,3977,0,0
120,1132,41,461,3977,0,0
121,1138,43,462,3977,0,0
122,1151,44,460,3978,0,0
123,1142,45,463,3977,0,0
124,1144,41,460,3975,0,0
125,1145,46,460,3979,0,0
126,1147,42,463,3978,0,0
127,1142,43,462,3976,0,0
128,1142,43,459,3976,0,0
129,1141,36,465,3978,0,0
130,1140,41,463,3978,0,0
131,1139,42,461,3974,0,0
132,1138,48,461,3978,0,0
133,1144,37,462,3979,0,0
134,1140,41,460,3977,0,0
135,1131,42,462,3977,0,0
136,1141,43,463,3982,0,0
137,1142,42,461,3978,0,0
138,1141,44,460,3980,0,0
139,1145,42,461,3977,0,0
140,1143,43,461,3976,0,0
141,1139,43,462,3977,0,0
142,1139,43,467,3976,0,0
143,1139,43,462,3977,0,0
144,1141,42,457,3977,0,0
145,1142,43,461,3976,0,0
146,1139,45,464,3980,0,0
147,1136,46,463,3976,0,0
148,1142,43,461,3977,0,0
149,1139,43,463,3978,0,0
150,1146,40,464,3977,0,0
151,1144,44,460,3979,0,0
152,1142,42,464,3979,0,0
153,1143,43,456,3979,0,0
154,1141,43,463,3975,0,0
155,1137,47,461,3976,0,0
156,1144,43,463,3978,0,0
157,1144,42,460,3978,0,0
158,1145,42,460,3978,0,0
159,1142,40,461,3976,0,0
160,1140,44,461,3978,0,0
161,1142,43,464,3976,0,0
162,1145,37,464,3978,0,0
163,1144,41,459,3976,0,0
164,1141,44,459,3974,0,0
165,1142,44,457,3977,0,0
166,1143,42,460,3976,0,0
167,1143,43,458,3980,0,0
168,1139,44,462,3977,0,0
169,1141,43,463,3977,0,0
170,1139,42,465,3980,0,0
171,1139,43,468,3977,0,0
172,1146,43,464,3977,0,0
173,1141,43,463,3978,0,0
174,1136,42,462,3977,0,0
175,1145,44,462,3976,0,0
176,1144,41,463,3979,0,0
177,1141,42,462,3974,0,0
178,1142,49,463,3981,0,0
179,1137,42,462,3979,0,0
180,1133,42,458,3973,0,0
181,1143,44,461,3979,0,0
182,1143,43,457,3979,0,0
183,1141,43,466,3979,0,0
184,1141,43,458,3975,0,0
185,1137,43,461,3986,0,0
186,1139,40,461,3977,0,0
187,1138,43,462,3977,0,0
188,1140,43,465,3975,0,0
189,1140,43,461,3981,0,0
190,1143,43,463,3979,0,0
191,1140,43,460,3977,0,0
192,1139,42,461,3976,0,0
