time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,615,614,554,3216,0,0,30
1,609,615,556,3218,0,0,30
2,616,625,551,3218,0,0,30
3,615,613,554,3217,0,0,30
4,623,608,551,3219,0,0,30
5,616,612,556,3220,0,0,30
6,616,610,550,3221,0,0,30
7,615,612,553,3216,0,0,30
8,619,612,552,3222,0,0,30
9,616,614,555,3219,0,0,30
10,621,614,551,3223,0,0,30
11,619,610,551,3218,0,0,30
12,620,616,557,3220,0,0,30
13,620,613,555,3221,0,0,30
14,619,605,552,3220,0,0,30
15,618,620,556,3221,0,0,30
16,616,613,553,3220,0,0,30
17,621,611,553,3217,0,0,30
18,616,613,553,3223,0,0,30
19,613,612,556,3220,0,0,30
20,616,611,553,3218,0,0,30
21,621,615,553,3221,0,0,30
22,617,611,554,3215,0,0,30
23,616,610,559,3218,0,0,30
24,620,613,554,3217,0,0,30
25,617,610,555,3218,0,0,30
26,624,627,554,3219,0,0,30
27,617,610,551,3220,0,0,30
28,609,620,553,3216,0,0,30
29,612,613,556,3219,0,0,30
30,614,614,552,3218,0,0,30
31,615,616,552,3221,0,0,30
32,615,615,556,3219,0,0,30
33,615,611,558,3221,0,0,30
34,613,613,554,3218,0,0,30
35,612,617,552,3218,0,0,30
36,615,613,554,3223,0,0,30
37,615,610,555,3218,0,0,30
38,612,611,553,3212,0,0,30
39,618,612,554,3221,0,0,30
40,618,614,559,3222,0,0,30
41,620,623,552,3220,0,0,30
42,611,608,555,3220,0,0,30
43,617,599,555,3220,0,0,30
44,621,612,558,3218,0,0,30
45,617,614,555,3220,0,0,30
46,619,609,553,3221,0,0,30
47,617,610,555,3219,0,0,30
48,616,608,554,3222,0,0,30
49,618,621,555,3216,0,0,30
50,621,613,553,3219,0,0,30
51,618,611,553,3221,0,0,30
52,628,613,549,3218,0,0,30
53,619,614,553,3217,0,0,30
54,617,614,555,3218,0,0,30
55,620,619,549,3221,0,0,30
56,619,622,554,3221,0,0,30
57,621,614,556,3219,0,0,30
58,621,613,553,3221,0,0,30
59,623,612,553,3219,0,0,30
60,619,614,552,3219,0,0,30
61,622,615,555,3219,0,0,30
62,613,611,552,3218,0,0,30
63,615,615,546,3220,0,0,30
64,616,612,557,3219,0,0,30
65,619,614,554,3219,0,0,30
66,617,610,554,3219,0,0,30
67,623,612,558,3221,0,0,30
68,613,622,557,3218,0,0,30
69,615,614,555,3216,0,0,30
70,613,611,553,3222,0,0,30
71,617,610,556,3219,0,0,30
72,617,613,555,3219,0,0,30
73,623,608,552,3214,0,0,30
74,624,608,554,3218,0,0,30
75,619,612,552,3220,0,0,30
76,612,616,554,3218,0,0,30
77,618,616,555,3220,0,0,30
78,618,612,556,3218,0,0,30
79,616,608,555,3218,0,0,30
80,629,614,554,3220,0,0,30
81,615,625,554,3221,0,0,30
82,623,616,553,3222,0,0,30
83,619,615,553,3219,0,0,30
84,617,613,554,3220,0,0,30
85,620,615,550,3213,0,0,30
86,614,616,557,3217,0,0,30
87,620,616,553,3217,0,0,30
88,614,619,552,3220,0,0,30
89,617,615,553,3221,0,0,30
90,621,614,552,3218,0,0,30
91,620,615,556,3219,0,0,30
92,623,614,553,3218,0,0,30
93,618,618,554,3219,0,0,30
94,614,615,553,3220,0,0,30
95,620,607,554,3220,0,0,30
96,614,612,553,3221,0,0,30
97,620,611,557,3220,0,0,30
98,619,620,554,3220,0,0,30
99,623,619,555,3223,0,0,30
100,619,613,556,3218,0,0,30
101,617,612,553,3213,0,0,30
102,617,610,554,3217,0,0,30
103,616,617,550,3223,0,0,30
104,617,613,555,3220,0,0,30
105,620,614,558,3220,0,0,30
106,621,612,555,3219,0,0,30
107,620,614,555,3220,0,0,30
108,621,618,554,3220,0,0,30
109,616,613,554,3223,0,0,30
110,619,616,554,3220,0,0,30
111,626,611,553,3219,0,0,30
112,617,611,554,3218,0,0,30
113,616,614,553,3220,0,0,30
114,613,617,554,3221,0,0,30
115,622,613,554,3222,0,0,30
116,615,610,554,3218,0,0,30
117,617,612,552,3218,0,0,30
118,618,622,555,3216,0,0,30
119,617,612,554,3219,0,0,30
120,616,618,555,3218,0,0,30
121,618,615,554,3219,0,0,30
122,616,609,552,3219,0,0,30
123,606,612,554,3220,0,0,30
124,620,614,555,3217,0,0,30
125,619,615,555,3217,0,0,30
126,619,615,556,3215,0,0,30
127,618,617,555,3219,0,0,30
128,616,604,555,3216,0,0,30
129,620,613,553,3218,0,0,30
130,614,616,553,3220,0,0,30
131,625,616,554,3217,0,0,30
132,621,620,555,3219,0,0,30
133,627,615,553,3219,0,0,30
134,615,617,555,3219,0,0,30
135,619,616,553,3219,0,0,30
136,620,611,551,3216,0,0,30
137,615,619,552,3220,0,0,30
138,615,612,554,3215,0,0,30
139,616,612,554,3220,0,0,30
140,615,616,559,3226,0,0,30
141,625,614,551,3219,0,0,30
142,618,613,556,3219,0,0,30
143,616,616,553,3216,0,0,30
144,617,619,554,3217,0,0,30
145,618,615,554,3217,0,0,30
146,617,613,554,3220,0,0,30
147,616,612,556,3221,0,0,30
148,618,629,554,3219,0,0,30
149,623,619,554,3218,0,0,30
150,616,617,553,3218,0,0,30
151,624,611,554,3217,0,0,30
152,616,612,553,3219,0,0,30
153,621,621,554,3220,0,0,30
154,619,609,556,3220,0,0,30
155,618,617,555,3218,0,0,30
156,619,615,552,3220,0,0,30
