time,cyln_pre,tank_pre,force,pos,val1,val2
0,233,234,110,1023,0,0
1,234,231,112,1023,0,0
2,232,231,111,1023,0,0
3,234,232,111,1023,0,0
4,234,231,112,1023,0,0
5,234,232,111,1023,0,0
6,234,232,114,1023,0,0
7,232,235,113,1023,0,0
8,232,235,111,1023,0,0
9,234,231,111,1023,0,0
10,237,231,111,1023,0,0
11,233,231,112,1023,0,0
12,233,233,111,1023,0,0
13,233,233,111,1023,0,0
14,234,231,112,1023,0,0
15,236,233,111,1023,0,0
16,235,232,111,1023,0,0
17,233,231,112,1023,0,0
18,234,232,112,1023,0,0
19,232,231,112,1023,0,0
20,235,234,112,1023,0,0
21,234,232,112,1023,0,0
22,233,233,112,1023,0,0
23,234,230,111,1023,0,0
24,232,232,110,1023,0,0
25,233,233,111,1023,0,0
26,235,231,112,1023,0,0
27,233,231,111,1023,0,0
28,233,233,112,1023,0,0
29,234,231,112,1023,0,0
30,233,232,111,1023,0,0
31,233,234,111,1023,0,0
32,233,232,112,1023,0,0
33,232,232,111,1023,0,0
34,231,232,114,1023,0,0
35,233,232,111,1023,0,0
36,231,231,112,1023,0,0
37,234,232,111,1023,0,0
38,234,228,112,1023,0,0
39,235,232,111,1023,0,0
40,232,232,111,1023,0,0
41,233,233,112,1023,0,0
42,232,232,111,1023,0,0
43,233,232,111,1023,0,0
44,229,232,115,1023,0,0
45,234,233,114,1023,0,0
46,238,232,110,1023,0,0
47,233,232,111,1023,0,0
48,233,231,112,1023,0,0
49,233,232,111,1023,0,0
50,232,232,110,1023,0,0
51,233,233,111,1023,0,0
52,231,231,111,1023,0,0
53,233,230,112,1023,0,0
54,234,232,111,1023,0,0
55,233,230,113,1023,0,0
56,233,231,111,1023,0,0
57,235,232,113,1023,0,0
58,231,231,111,1023,0,0
59,234,232,112,1023,0,0
60,234,231,111,1023,0,0
61,234,232,111,1023,0,0
62,234,231,111,1023,0,0
63,233,231,112,1023,0,0
64,235,232,112,1023,0,0
65,231,232,113,1023,0,0
66,233,232,112,1023,0,0
67,233,231,111,1023,0,0
68,234,231,111,1023,0,0
69,234,231,108,1023,0,0
70,235,231,112,1023,0,0
71,234,231,112,1023,0,0
72,232,232,111,1023,0,0
73,233,232,112,1023,0,0
74,236,234,112,1023,0,0
75,231,234,112,1023,0,0
76,233,231,112,1023,0,0
77,235,232,112,1023,0,0
78,235,231,111,1023,0,0
79,234,232,111,1023,0,0
80,234,232,112,1023,0,0
81,233,231,112,1023,0,0
82,234,232,113,1023,0,0
83,233,232,112,1023,0,0
84,233,232,111,1023,0,0
85,233,233,111,1023,0,0
86,235,231,111,1023,0,0
87,236,232,111,1023,0,0
88,233,232,111,1023,0,0
89,233,232,112,1023,0,0
90,233,232,112,1023,0,0
91,233,232,112,1023,0,0
92,234,233,111,1023,0,0
93,229,231,111,1023,0,0
94,233,232,113,1023,0,0
95,232,232,112,1023,0,0
96,233,232,110,1023,0,0
97,234,231,112,1023,0,0
98,232,232,112,1023,0,0
99,233,232,111,1023,0,0
100,234,232,111,1023,0,0
101,233,232,113,1023,0,0
102,231,233,111,1023,0,0
103,233,232,111,1023,0,0
104,233,230,112,1023,0,0
105,234,232,111,1023,0,0
106,234,233,112,1023,0,0
107,232,231,111,1023,0,0
108,233,231,112,1023,0,0
109,227,232,112,1023,0,0
110,236,231,112,1023,0,0
111,233,231,111,1023,0,0
112,233,234,111,1023,0,0
113,234,231,110,1023,0,0
114,231,232,112,1023,0,0
115,233,232,111,1023,0,0
116,233,234,111,1023,0,0
117,233,232,112,1023,0,0
118,233,232,112,1023,0,0
119,232,232,109,1023,0,0
120,235,233,111,1023,0,0
121,233,231,111,1023,0,0
122,233,231,111,1023,0,0
123,234,232,111,1023,0,0
124,233,232,112,1023,0,0
125,233,233,111,1023,0,0
126,225,231,113,1023,0,0
127,233,232,112,1023,0,0
128,234,232,112,1023,0,0
129,237,232,111,1023,0,0
130,240,232,111,1023,0,0
131,234,234,111,1023,0,0
132,233,233,112,1023,0,0
133,233,232,112,1023,0,0
134,237,232,111,1023,0,0
135,231,232,111,1023,0,0
136,234,232,111,1023,0,0
137,233,232,112,1023,0,0
138,234,230,111,1023,0,0
139,236,231,112,1023,0,0
140,233,232,110,1023,0,0
141,234,232,110,1023,0,0
142,233,232,111,1023,0,0
143,233,231,111,1023,0,0
144,235,232,111,1023,0,0
145,234,231,112,1023,0,0
146,233,232,111,1023,0,0
147,233,230,113,1023,0,0
148,234,232,112,1023,0,0
149,233,232,111,1023,0,0
150,234,232,112,1023,0,0
151,233,232,110,1023,0,0
152,232,232,111,1023,0,0
153,231,234,112,1023,0,0
154,233,234,111,1023,0,0
155,234,231,111,1023,0,0
156,231,233,113,1023,0,0
157,233,230,112,1023,0,0
158,233,233,112,1023,0,0
159,233,230,112,1023,0,0
160,233,231,112,1023,0,0
161,235,232,113,1023,0,0
162,235,232,112,1023,0,0
163,233,232,111,1023,0,0
164,233,232,111,1023,0,0
165,234,232,111,1023,0,0
166,233,230,112,1023,0,0
167,233,231,112,1023,0,0
168,232,231,112,1023,0,0
169,233,232,111,1023,0,0
170,234,232,111,1023,0,0
171,235,231,111,1023,0,0
172,232,234,111,1023,0,0
173,233,231,111,1023,0,0
174,232,231,112,1023,0,0
175,232,231,111,1023,0,0
176,233,231,111,1023,0,0
177,234,233,112,1023,0,0
178,233,232,111,1023,0,0
179,233,232,111,1023,0,0
180,234,232,112,1023,0,0
181,234,232,111,1023,0,0
182,233,232,111,1023,0,0
183,233,233,111,1023,0,0
184,234,232,112,1023,0,0
185,232,231,112,1023,0,0
186,234,234,112,1023,0,0
187,233,233,111,1023,0,0
188,234,231,111,1023,0,0
189,233,232,112,1023,0,0
190,232,233,112,1023,0,0
191,235,232,111,1023,0,0
192,233,232,111,1023,0,0
193,234,232,110,1023,0,0
194,236,232,111,1023,0,0
195,233,232,111,1023,0,0
196,234,232,112,1023,0,0
197,231,231,111,1023,0,0
198,234,233,112,1023,0,0
199,234,232,111,1023,0,0
200,233,232,111,1023,0,0
201,232,231,111,1023,0,0
202,233,233,111,1023,0,0
203,233,232,110,1023,0,0
204,233,232,112,1023,0,0
205,234,232,112,1023,0,0
206,234,231,112,1023,0,0
207,235,233,111,1023,0,0
208,233,232,111,1023,0,0
209,235,231,111,1023,0,0
210,234,230,112,1023,0,0
211,234,231,111,1023,0,0
212,236,232,112,1023,0,0
213,233,232,112,1023,0,0
214,233,232,111,1023,0,0
215,237,234,112,1023,0,0
216,233,232,110,1023,0,0
217,232,230,111,1023,0,0
218,234,231,111,1023,0,0
219,235,232,111,1023,0,0
220,235,231,111,1023,0,0
221,235,232,112,1023,0,0
222,233,232,112,1023,0,0
223,233,232,110,1023,0,0
224,233,231,112,1023,0,0
225,233,232,111,1023,0,0
226,233,232,111,1023,0,0
227,235,232,111,1023,0,0
228,233,232,111,1023,0,0
229,234,230,111,1023,0,0
230,233,235,111,1023,0,0
231,233,231,111,1023,0,0
232,232,232,111,1023,0,0
233,233,232,111,1023,0,0
234,234,232,113,1023,0,0
235,234,232,112,1023,0,0
236,234,231,111,1023,0,0
237,234,233,110,1023,0,0
238,234,232,113,1023,0,0
239,234,231,113,1023,0,0
240,231,232,112,1023,0,0
241,230,232,112,1023,0,0
242,233,233,112,1023,0,0
243,236,233,112,1023,0,0
244,235,233,111,1023,0,0
245,233,233,111,1023,0,0
246,233,232,113,1023,0,0
247,233,232,111,1023,0,0
248,230,231,112,1023,0,0
249,231,232,111,1023,0,0
250,236,233,113,1023,0,0
251,234,232,111,1023,0,0
252,236,231,111,1023,0,0
253,233,234,111,1023,0,0
254,236,230,112,1023,0,0
255,232,231,112,1023,0,0
256,233,233,112,1023,0,0
257,233,232,111,1023,0,0
258,234,231,111,1023,0,0
259,233,231,111,1023,0,0
260,233,231,111,1023,0,0
261,234,233,111,1023,0,0
262,233,231,113,1023,0,0
263,235,232,111,1023,0,0
264,234,232,111,1023,0,0
265,233,233,112,1023,0,0
266,233,234,112,1023,0,0
267,234,231,111,1023,0,0
268,233,232,112,1023,0,0
269,234,232,112,1023,0,0
270,236,232,111,1023,0,0
271,232,232,112,1023,0,0
272,234,232,112,1023,0,0
273,234,232,111,1023,0,0
274,235,231,111,1023,0,0
275,234,232,111,1023,0,0
276,233,231,111,1023,0,0
277,232,231,111,1023,0,0
278,233,234,111,1023,0,0
279,234,235,112,1023,0,0
280,233,232,112,1023,0,0
281,235,232,110,1023,0,0
282,234,231,111,1023,0,0
283,235,231,111,1023,0,0
284,233,232,111,1023,0,0
285,234,234,112,1023,0,0
286,233,232,111,1023,0,0
287,234,232,113,1023,0,0
288,233,232,112,1023,0,0
289,233,234,111,1023,0,0
290,234,233,111,1023,0,0
291,233,232,111,1023,0,0
292,234,231,114,1023,0,0
293,234,231,114,1023,0,0
294,234,231,112,1023,0,0
295,232,234,112,1023,0,0
296,232,232,112,1023,0,0
297,234,232,111,1023,0,0
298,233,232,113,1023,0,0
299,232,232,112,1023,0,0
300,233,231,111,1023,0,0
301,234,231,111,1023,0,0
302,232,232,112,1023,0,0
303,229,231,111,1023,0,0
304,233,231,112,1023,0,0
305,234,233,111,1023,0,0
306,233,232,110,1023,0,0
307,230,232,112,1023,0,0
308,233,233,111,1023,0,0
309,233,232,111,1023,0,0
310,234,232,112,1023,0,0
311,232,234,111,1023,0,0
312,232,232,112,1023,0,0
313,233,233,112,1023,0,0
314,234,232,112,1023,0,0
315,233,233,110,1023,0,0
316,233,232,111,1023,0,0
317,236,230,112,1023,0,0
318,233,233,112,1023,0,0
319,233,230,112,1023,0,0
320,234,231,111,1023,0,0
321,234,231,114,1023,0,0
322,233,232,111,1023,0,0
323,234,232,111,1023,0,0
324,231,231,111,1023,0,0
325,233,231,112,1023,0,0
326,231,231,112,1023,0,0
327,234,232,111,1023,0,0
328,232,230,111,1023,0,0
329,233,230,111,1023,0,0
330,234,232,111,1023,0,0
331,232,233,111,1023,0,0
332,232,232,111,1023,0,0
333,235,231,112,1023,0,0
334,232,233,111,1023,0,0
335,233,231,112,1023,0,0
336,233,231,110,1023,0,0
337,233,230,112,1023,0,0
338,233,232,112,1023,0,0
339,233,231,111,1023,0,0
340,233,232,112,1023,0,0
341,233,234,111,1023,0,0
342,233,231,111,1023,0,0
343,237,231,111,1023,0,0
344,235,231,112,1023,0,0
345,232,232,112,1023,0,0
346,234,231,111,1023,0,0
347,231,233,111,1023,0,0
348,232,232,111,1023,0,0
349,233,231,112,1023,0,0
350,234,231,111,1023,0,0
351,232,230,111,1023,0,0
352,234,231,112,1023,0,0
353,234,231,111,1023,0,0
354,233,232,112,1023,0,0
355,233,232,111,1023,0,0
356,233,232,112,1023,0,0
357,233,230,112,1023,0,0
358,232,233,110,1023,0,0
359,236,233,111,1023,0,0
360,233,232,112,1023,0,0
361,234,232,112,1023,0,0
362,233,232,113,1023,0,0
363,234,234,111,1023,0,0
364,234,231,111,1023,0,0
365,233,232,111,1023,0,0
366,235,233,112,1023,0,0
367,233,229,111,1023,0,0
368,234,232,110,1023,0,0
369,234,233,112,1023,0,0
370,232,231,111,1023,0,0
371,232,231,111,1023,0,0
372,235,233,111,1023,0,0
373,234,231,113,1023,0,0
374,234,232,111,1023,0,0
375,234,232,111,1023,0,0
376,236,232,110,1023,0,0
377,233,232,112,1023,0,0
378,234,232,111,1023,0,0
379,235,232,111,1023,0,0
380,232,232,111,1023,0,0
381,233,231,111,1023,0,0
382,233,232,112,1023,0,0
383,234,232,111,1023,0,0
384,234,231,112,1023,0,0
385,234,230,112,1023,0,0
386,233,231,113,1023,0,0
387,231,232,112,1023,0,0
388,233,232,112,1023,0,0
389,233,232,111,1023,0,0
390,234,232,112,1023,0,0
391,234,231,112,1023,0,0
392,234,232,110,1023,0,0
