time,cyln_pre,tank_pre,force,pos,val1,val2
0,279,276,113,1023,0,0
1,278,274,113,1023,0,0
2,277,275,114,1023,0,0
3,277,272,113,1023,0,0
4,278,278,113,1023,0,0
5,278,275,114,1023,0,0
6,278,274,113,1023,0,0
7,281,275,112,1023,0,0
8,279,275,114,1023,0,0
9,279,272,113,1023,0,0
10,278,276,114,1023,0,0
11,277,275,113,1023,0,0
12,278,275,113,1023,0,0
13,279,275,113,1023,0,0
14,277,275,113,1023,0,0
15,278,274,114,1023,0,0
16,275,273,114,1023,0,0
17,280,274,113,1023,0,0
18,278,276,112,1023,0,0
19,279,275,113,1023,0,0
20,279,275,112,1023,0,0
21,278,273,113,1023,0,0
22,278,275,113,1023,0,0
23,278,274,112,1023,0,0
24,279,274,114,1023,0,0
25,279,274,113,1023,0,0
26,278,275,113,1023,0,0
27,279,275,113,1023,0,0
28,279,275,113,1023,0,0
29,278,274,114,1023,0,0
30,278,274,113,1023,0,0
31,278,275,113,1023,0,0
32,278,275,114,1023,0,0
33,278,275,115,1023,0,0
34,278,275,113,1023,0,0
35,277,276,113,1023,0,0
36,278,275,114,1023,0,0
37,278,274,114,1023,0,0
38,276,275,113,1023,0,0
39,277,273,113,1023,0,0
40,279,274,113,1023,0,0
41,279,275,112,1023,0,0
42,279,275,116,1023,0,0
43,277,275,114,1023,0,0
44,277,276,113,1023,0,0
45,278,273,113,1023,0,0
46,277,275,113,1023,0,0
47,278,275,113,1023,0,0
48,279,275,113,1023,0,0
49,277,275,113,1023,0,0
50,277,276,113,1023,0,0
51,278,271,113,1023,0,0
52,279,274,113,1023,0,0
53,277,275,112,1023,0,0
54,277,274,113,1023,0,0
55,277,276,113,1023,0,0
56,278,276,112,1023,0,0
57,278,275,113,1023,0,0
58,279,274,112,1023,0,0
59,278,273,113,1023,0,0
60,278,274,113,1023,0,0
61,277,274,113,1023,0,0
62,271,275,113,1023,0,0
63,278,271,114,1023,0,0
64,277,274,114,1023,0,0
65,278,275,114,1023,0,0
66,279,275,113,1023,0,0
67,279,276,113,1023,0,0
68,279,274,112,1023,0,0
69,278,275,113,1023,0,0
70,277,276,113,1023,0,0
71,278,274,114,1023,0,0
72,278,277,114,1023,0,0
73,279,274,114,1023,0,0
74,278,276,113,1023,0,0
75,278,276,113,1023,0,0
76,277,275,113,1023,0,0
77,279,275,113,1023,0,0
78,278,277,112,1023,0,0
79,278,276,114,1023,0,0
80,284,274,112,1023,0,0
81,276,274,113,1023,0,0
82,278,274,113,1023,0,0
83,279,275,113,1023,0,0
84,278,274,113,1023,0,0
85,279,274,113,1023,0,0
86,278,273,113,1023,0,0
87,278,275,112,1023,0,0
88,278,275,113,1023,0,0
89,277,276,112,1023,0,0
90,279,271,111,1023,0,0
91,278,274,113,1023,0,0
92,278,276,113,1023,0,0
93,279,273,111,1023,0,0
94,279,276,113,1023,0,0
95,279,274,113,1023,0,0
96,277,275,112,1023,0,0
97,278,275,114,1023,0,0
98,278,275,112,1023,0,0
99,278,273,113,1023,0,0
100,278,276,114,1023,0,0
101,282,274,113,1023,0,0
102,279,276,113,1023,0,0
103,278,276,113,1023,0,0
104,277,276,114,1023,0,0
105,276,275,113,1023,0,0
106,278,275,112,1023,0,0
107,278,274,113,1023,0,0
108,279,275,112,1023,0,0
109,277,273,113,1023,0,0
110,278,275,113,1023,0,0
111,278,275,114,1023,0,0
112,279,274,113,1023,0,0
113,278,275,113,1023,0,0
114,278,276,114,1023,0,0
115,278,274,112,1023,0,0
116,278,277,113,1023,0,0
117,278,275,113,1023,0,0
118,278,275,113,1023,0,0
119,278,275,113,1023,0,0
120,278,275,114,1023,0,0
121,278,275,113,1023,0,0
122,278,276,113,1023,0,0
123,278,274,112,1023,0,0
124,279,274,116,1023,0,0
125,279,274,113,1023,0,0
126,279,273,113,1023,0,0
127,279,275,113,1023,0,0
128,278,274,113,1023,0,0
129,278,275,113,1023,0,0
130,278,275,113,1023,0,0
131,278,275,114,1023,0,0
132,276,274,112,1023,0,0
133,279,274,113,1023,0,0
134,280,275,113,1023,0,0
135,279,275,113,1023,0,0
136,279,274,113,1023,0,0
137,276,275,110,1023,0,0
138,280,276,112,1023,0,0
139,276,275,113,1023,0,0
140,278,274,113,1023,0,0
141,276,276,113,1023,0,0
142,278,274,113,1023,0,0
143,277,273,114,1023,0,0
144,278,274,113,1023,0,0
145,278,273,113,1023,0,0
146,279,275,113,1023,0,0
147,278,276,113,1023,0,0
148,280,272,113,1023,0,0
149,279,274,113,1023,0,0
150,279,274,113,1023,0,0
151,278,275,112,1023,0,0
152,279,274,113,1023,0,0
153,278,274,113,1023,0,0
154,281,275,113,1023,0,0
155,278,275,113,1023,0,0
156,279,275,113,1023,0,0
157,277,275,113,1023,0,0
158,279,275,110,1023,0,0
159,277,275,112,1023,0,0
160,279,275,115,1023,0,0
161,277,276,113,1023,0,0
162,278,274,113,1023,0,0
163,278,274,113,1023,0,0
164,279,275,112,1023,0,0
165,279,275,113,1023,0,0
166,279,274,114,1023,0,0
167,276,274,112,1023,0,0
168,278,274,114,1023,0,0
169,280,275,113,1023,0,0
170,278,275,112,1023,0,0
171,278,274,113,1023,0,0
172,277,274,113,1023,0,0
173,277,275,112,1023,0,0
174,280,275,113,1023,0,0
175,278,275,114,1023,0,0
176,276,274,114,1023,0,0
177,278,273,112,1023,0,0
178,278,274,113,1023,0,0
179,278,275,113,1023,0,0
180,279,274,113,1023,0,0
181,278,273,113,1023,0,0
182,279,275,114,1023,0,0
183,278,274,113,1023,0,0
184,278,272,113,1023,0,0
185,278,275,113,1023,0,0
186,279,275,113,1023,0,0
187,277,277,113,1023,0,0
188,279,275,114,1023,0,0
189,280,275,113,1023,0,0
190,280,276,113,1023,0,0
191,278,274,114,1023,0,0
192,275,273,112,1023,0,0
193,277,274,113,1023,0,0
194,277,274,113,1023,0,0
195,278,274,113,1023,0,0
196,277,274,112,1023,0,0
197,281,275,113,1023,0,0
198,278,273,113,1023,0,0
199,279,273,113,1023,0,0
200,276,276,113,1023,0,0
201,278,274,113,1023,0,0
202,278,274,114,1023,0,0
203,280,275,114,1023,0,0
204,278,275,114,1023,0,0
205,278,275,114,1023,0,0
206,277,275,113,1023,0,0
207,278,275,113,1023,0,0
208,279,274,113,1023,0,0
209,278,274,113,1023,0,0
210,278,274,113,1023,0,0
211,276,276,113,1023,0,0
212,277,274,113,1023,0,0
213,278,274,113,1023,0,0
214,278,275,113,1023,0,0
215,279,274,113,1023,0,0
216,276,274,113,1023,0,0
217,279,275,112,1023,0,0
218,277,274,113,1023,0,0
219,279,275,114,1023,0,0
220,278,274,113,1023,0,0
221,279,272,113,1023,0,0
222,278,275,114,1023,0,0
223,279,274,113,1023,0,0
224,280,273,113,1023,0,0
225,278,275,113,1023,0,0
226,276,275,113,1023,0,0
227,277,275,113,1023,0,0
228,278,275,113,1023,0,0
229,278,275,113,1023,0,0
230,279,275,113,1023,0,0
231,277,276,113,1023,0,0
232,278,274,113,1023,0,0
233,275,275,113,1023,0,0
234,279,274,112,1023,0,0
235,277,275,114,1023,0,0
236,278,275,118,1023,0,0
237,278,275,117,1023,0,0
238,280,275,112,1023,0,0
239,279,275,113,1023,0,0
240,276,274,112,1023,0,0
241,278,275,112,1023,0,0
242,278,274,113,1023,0,0
243,277,275,113,1023,0,0
244,277,275,113,1023,0,0
245,279,275,114,1023,0,0
246,278,276,113,1023,0,0
247,278,276,113,1023,0,0
248,278,272,113,1023,0,0
249,279,274,113,1023,0,0
250,279,275,113,1023,0,0
251,277,271,114,1023,0,0
252,278,275,111,1023,0,0
253,279,275,113,1023,0,0
254,277,275,113,1023,0,0
255,278,274,113,1023,0,0
256,279,274,113,1023,0,0
257,279,274,113,1023,0,0
