time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,1240,2223,533,4095,0,0,10
1,1235,2221,528,4095,0,0,10
2,1238,2220,528,4095,0,0,10
3,1238,2221,531,4095,0,0,10
4,1236,2223,529,4095,0,0,10
5,1236,2223,526,4095,0,0,10
6,1242,2221,528,4095,0,0,10
7,1235,2223,528,4095,0,0,10
8,1236,2222,535,4095,0,0,10
9,1233,2224,534,4095,0,0,10
10,1240,2228,527,4095,0,0,10
11,1238,2216,526,4095,0,0,10
12,1235,2222,526,4095,0,0,10
13,1232,2223,524,4095,0,0,10
14,1234,2222,527,4095,0,0,10
15,1240,2221,529,4095,0,0,10
16,1239,2223,528,4095,0,0,10
17,1237,2227,529,4095,0,0,10
18,1234,2225,528,4095,0,0,10
19,1244,2219,528,4095,0,0,10
20,1244,2226,530,4095,0,0,10
21,1237,2218,533,4095,0,0,10
22,1233,2223,535,4095,0,0,10
23,1240,2223,533,4095,0,0,10
24,1241,2222,529,4095,0,0,10
25,1239,2218,528,4095,0,0,10
26,1237,2219,528,4095,0,0,10
27,1245,2228,528,4095,0,0,10
28,1231,2230,528,4095,0,0,10
29,1239,2220,528,4095,0,0,10
30,1241,2219,529,4095,0,0,10
31,1241,2227,525,4095,0,0,10
32,1240,2236,527,4095,0,0,10
33,1240,2228,531,4095,0,0,10
34,1239,2222,527,4095,0,0,10
35,1237,2220,532,4095,0,0,10
36,1239,2224,526,4095,0,0,10
37,1239,2219,527,4095,0,0,10
38,1238,2218,532,4095,0,0,10
39,1235,2223,529,4095,0,0,10
40,1242,2233,528,4095,0,0,10
41,1239,2220,528,4095,0,0,10
42,1238,2223,528,4095,0,0,10
43,1237,2223,529,4095,0,0,10
44,1237,2217,530,4095,0,0,10
45,1239,2222,530,4095,0,0,10
46,1238,2219,523,4095,0,0,10
47,1238,2232,525,4095,0,0,10
48,1238,2220,527,4095,0,0,10
49,1238,2224,525,4095,0,0,10
50,1241,2220,529,4095,0,0,10
51,1241,2221,529,4095,0,0,10
52,1239,2222,530,4095,0,0,10
53,1237,2220,528,4095,0,0,10
54,1235,2227,528,4095,0,0,10
55,1234,2218,529,4095,0,0,10
