time,cyln_pre,tank_pre,force,pos,val1,val2
0,445,435,94,752,0,0
1,445,435,94,753,0,0
2,446,434,94,752,0,0
3,448,436,94,753,0,0
4,446,435,94,751,0,0
5,444,434,95,753,0,0
6,448,434,94,753,0,0
7,445,434,94,752,0,0
8,445,434,94,751,0,0
9,445,436,94,752,0,0
10,445,435,96,752,0,0
11,445,433,94,752,0,0
12,447,436,93,752,0,0
13,445,434,94,754,0,0
14,445,435,95,752,0,0
15,445,435,95,753,0,0
16,445,435,94,752,0,0
17,445,435,95,752,0,0
18,445,435,94,753,0,0
19,445,436,94,752,0,0
20,445,435,95,752,0,0
21,445,434,94,753,0,0
22,445,435,95,753,0,0
23,444,436,94,752,0,0
24,445,436,94,753,0,0
25,446,436,94,753,0,0
26,444,435,94,753,0,0
27,446,435,94,753,0,0
28,446,435,94,753,0,0
29,446,435,95,753,0,0
30,449,435,94,752,0,0
31,445,435,94,752,0,0
32,445,435,94,752,0,0
33,446,433,94,753,0,0
34,446,434,94,753,0,0
35,443,435,94,750,0,0
36,446,434,94,752,0,0
37,445,435,94,753,0,0
38,444,435,93,753,0,0
39,446,435,95,752,0,0
40,445,436,94,752,0,0
41,445,435,94,753,0,0
42,444,435,95,753,0,0
43,445,436,95,752,0,0
44,446,436,94,751,0,0
45,445,434,94,753,0,0
46,446,434,94,752,0,0
47,445,435,94,751,0,0
48,444,434,93,751,0,0
49,444,434,94,752,0,0
50,444,435,94,753,0,0
51,443,436,94,752,0,0
52,446,435,95,753,0,0
53,445,435,95,752,0,0
54,445,436,94,752,0,0
55,445,435,94,753,0,0
56,446,435,94,753,0,0
57,445,434,94,752,0,0
58,445,435,94,753,0,0
59,443,434,94,753,0,0
60,446,435,94,752,0,0
61,445,434,94,753,0,0
62,446,434,94,752,0,0
63,445,434,94,752,0,0
64,445,434,94,753,0,0
65,444,435,94,752,0,0
66,445,435,94,752,0,0
67,447,435,95,752,0,0
68,446,435,94,753,0,0
69,446,437,94,751,0,0
70,445,435,94,752,0,0
71,445,434,94,754,0,0
72,445,436,94,752,0,0
73,445,435,94,752,0,0
74,445,434,95,752,0,0
75,445,435,94,752,0,0
76,447,435,94,752,0,0
77,445,435,94,753,0,0
78,446,435,95,753,0,0
79,450,435,94,752,0,0
80,446,436,94,752,0,0
81,444,436,94,752,0,0
82,445,435,94,752,0,0
83,445,435,96,753,0,0
84,446,435,94,752,0,0
85,445,435,94,752,0,0
86,446,435,96,752,0,0
87,446,435,94,753,0,0
88,445,438,94,752,0,0
89,445,435,93,753,0,0
90,445,435,93,752,0,0
91,445,434,94,752,0,0
92,445,434,95,754,0,0
93,447,436,96,751,0,0
94,449,434,95,752,0,0
95,447,436,96,752,0,0
96,446,435,94,753,0,0
97,445,437,95,752,0,0
98,445,437,94,753,0,0
99,445,436,94,752,0,0
100,444,434,94,752,0,0
101,444,434,94,754,0,0
102,446,435,94,752,0,0
103,446,435,94,752,0,0
104,446,435,95,752,0,0
105,444,434,95,752,0,0
106,446,434,94,753,0,0
107,444,435,95,753,0,0
108,444,435,94,752,0,0
109,445,437,95,750,0,0
110,446,435,95,751,0,0
111,446,436,94,752,0,0
112,445,435,94,752,0,0
113,444,436,94,751,0,0
