time,cyln_pre,tank_pre,force,pos,val1,val2
0,378,379,95,717,0,0
1,379,377,95,718,0,0
2,379,379,95,719,0,0
3,380,378,95,718,0,0
4,379,378,96,719,0,0
5,379,378,96,718,0,0
6,380,378,95,718,0,0
7,380,380,95,718,0,0
8,379,378,94,717,0,0
9,381,378,95,718,0,0
10,381,379,95,718,0,0
11,381,379,94,719,0,0
12,380,378,95,718,0,0
13,378,377,94,718,0,0
14,380,378,94,718,0,0
15,379,379,95,718,0,0
16,380,377,96,721,0,0
17,379,377,95,718,0,0
18,381,378,95,719,0,0
19,379,380,95,718,0,0
20,380,378,95,720,0,0
21,380,380,95,719,0,0
22,381,377,95,718,0,0
23,383,377,94,718,0,0
24,380,378,95,718,0,0
25,380,378,96,718,0,0
26,379,378,95,719,0,0
27,381,379,94,718,0,0
28,380,378,95,718,0,0
29,380,379,95,718,0,0
30,379,378,95,718,0,0
31,382,379,95,719,0,0
32,379,377,94,718,0,0
33,380,379,95,719,0,0
34,380,379,95,718,0,0
35,381,378,95,718,0,0
36,381,378,94,719,0,0
37,380,377,93,719,0,0
38,380,378,95,716,0,0
39,380,378,95,718,0,0
40,381,378,95,718,0,0
41,380,377,95,719,0,0
42,380,378,97,717,0,0
43,379,377,93,718,0,0
44,384,374,94,718,0,0
45,380,378,95,718,0,0
46,379,378,95,718,0,0
47,381,378,95,718,0,0
48,380,378,95,719,0,0
49,380,378,95,719,0,0
50,381,377,95,718,0,0
51,380,379,96,718,0,0
52,381,379,95,718,0,0
53,380,378,96,718,0,0
54,380,378,95,719,0,0
55,378,378,95,718,0,0
56,380,378,93,719,0,0
57,379,379,96,718,0,0
58,381,379,95,717,0,0
59,379,378,95,719,0,0
60,380,380,96,718,0,0
61,380,379,95,718,0,0
62,380,374,95,718,0,0
63,380,379,95,718,0,0
64,380,378,95,719,0,0
65,379,379,95,718,0,0
66,380,378,95,718,0,0
67,383,379,94,718,0,0
68,380,378,94,718,0,0
69,380,378,95,718,0,0
70,380,378,95,719,0,0
71,379,376,95,719,0,0
72,378,377,95,718,0,0
73,379,378,95,718,0,0
74,380,376,95,719,0,0
75,380,377,95,718,0,0
76,380,378,95,719,0,0
77,383,378,96,719,0,0
78,379,377,95,718,0,0
79,380,374,95,718,0,0
80,380,379,96,719,0,0
81,380,379,95,719,0,0
82,380,378,95,718,0,0
83,381,378,95,718,0,0
84,380,377,95,718,0,0
85,380,379,95,718,0,0
86,381,377,95,718,0,0
87,379,378,96,719,0,0
88,382,378,96,718,0,0
89,380,379,96,718,0,0
90,380,378,96,719,0,0
91,382,378,95,718,0,0
92,380,377,95,718,0,0
93,380,378,95,720,0,0
94,380,379,95,718,0,0
95,382,377,95,718,0,0
96,379,378,95,719,0,0
97,380,379,95,718,0,0
98,380,379,94,718,0,0
99,380,377,94,718,0,0
100,382,381,95,718,0,0
101,380,378,95,718,0,0
102,380,378,94,718,0,0
103,379,378,96,718,0,0
104,380,379,95,718,0,0
105,378,378,95,718,0,0
106,379,378,95,720,0,0
107,380,379,95,719,0,0
108,381,378,95,718,0,0
109,380,379,95,718,0,0
110,380,381,96,718,0,0
111,379,378,95,717,0,0
112,381,379,94,718,0,0
113,379,378,95,718,0,0
114,379,379,97,718,0,0
115,377,376,94,718,0,0
116,379,378,94,718,0,0
117,380,377,95,718,0,0
118,380,378,94,719,0,0
119,380,378,95,718,0,0
120,381,378,95,719,0,0
121,380,379,95,718,0,0
122,379,378,95,718,0,0
123,380,378,95,718,0,0
124,379,379,94,717,0,0
125,380,379,96,718,0,0
126,381,378,95,718,0,0
127,381,378,94,719,0,0
128,379,378,95,718,0,0
129,383,379,95,718,0,0
130,380,379,96,718,0,0
131,378,377,96,719,0,0
132,380,378,95,718,0,0
133,381,379,95,718,0,0
134,380,378,95,719,0,0
135,382,380,95,718,0,0
136,380,378,94,720,0,0
137,380,378,96,718,0,0
138,380,379,96,718,0,0
139,380,379,95,717,0,0
140,380,379,96,718,0,0
141,382,378,95,718,0,0
142,381,379,94,718,0,0
143,380,379,94,719,0,0
144,381,378,95,718,0,0
145,380,379,95,719,0,0
146,379,379,94,718,0,0
147,380,376,96,719,0,0
148,380,378,95,719,0,0
149,381,378,95,718,0,0
150,380,377,95,717,0,0
151,379,379,94,718,0,0
152,381,380,95,718,0,0
153,380,379,96,719,0,0
154,380,379,95,718,0,0
155,380,379,95,718,0,0
156,378,377,95,718,0,0
157,380,378,95,718,0,0
158,379,378,96,719,0,0
159,379,377,95,718,0,0
160,380,377,95,719,0,0
161,379,378,95,719,0,0
162,380,378,95,718,0,0
163,380,379,96,719,0,0
164,378,379,95,719,0,0
165,380,378,93,718,0,0
166,380,379,94,718,0,0
167,380,376,96,718,0,0
168,380,379,95,718,0,0
169,380,378,95,717,0,0
170,380,376,95,718,0,0
171,380,378,95,718,0,0
172,380,379,95,719,0,0
173,383,379,96,719,0,0
174,381,379,95,718,0,0
175,380,378,96,719,0,0
176,381,378,93,718,0,0
177,381,379,95,718,0,0
178,379,378,94,718,0,0
179,380,378,95,719,0,0
180,384,378,94,719,0,0
181,380,380,95,718,0,0
182,381,380,95,720,0,0
183,380,378,96,719,0,0
184,380,379,96,719,0,0
185,380,377,96,718,0,0
186,380,378,95,716,0,0
187,375,378,95,719,0,0
188,377,379,95,718,0,0
189,379,379,95,718,0,0
190,381,378,95,718,0,0
191,380,379,95,719,0,0
192,381,378,95,719,0,0
193,379,377,95,718,0,0
194,379,378,95,719,0,0
195,379,378,95,718,0,0
196,380,381,95,716,0,0
197,379,379,94,718,0,0
198,379,378,95,717,0,0
199,377,379,94,718,0,0
200,380,379,95,719,0,0
201,380,381,95,718,0,0
202,379,380,95,719,0,0
203,381,379,95,718,0,0
204,379,378,96,718,0,0
205,379,378,95,719,0,0
206,380,376,95,718,0,0
207,375,379,95,718,0,0
208,382,378,95,719,0,0
209,378,378,96,719,0,0
210,378,375,94,718,0,0
211,380,377,95,718,0,0
212,380,379,95,719,0,0
213,378,379,94,718,0,0
214,379,377,95,718,0,0
215,380,379,96,718,0,0
216,380,378,95,719,0,0
217,380,377,95,718,0,0
218,380,377,95,718,0,0
219,379,380,95,718,0,0
220,380,378,94,718,0,0
221,380,378,96,718,0,0
222,378,379,95,718,0,0
223,382,379,95,719,0,0
224,382,378,94,719,0,0
225,378,378,96,718,0,0
226,380,379,95,718,0,0
227,381,379,95,718,0,0
228,380,379,95,719,0,0
229,379,379,95,718,0,0
230,379,378,95,719,0,0
231,380,378,95,717,0,0
232,380,379,94,718,0,0
233,379,378,96,719,0,0
234,379,378,94,718,0,0
235,378,378,95,718,0,0
236,379,378,95,718,0,0
237,379,378,95,718,0,0
238,380,379,96,718,0,0
239,379,380,96,718,0,0
240,381,380,94,719,0,0
241,381,379,95,718,0,0
242,379,379,95,718,0,0
243,381,378,95,718,0,0
244,379,377,95,720,0,0
245,380,377,94,717,0,0
246,379,378,95,719,0,0
247,380,380,94,720,0,0
248,379,379,94,719,0,0
249,379,377,95,719,0,0
250,379,379,94,719,0,0
251,379,380,95,718,0,0
252,380,378,95,718,0,0
253,381,378,94,718,0,0
254,379,374,94,719,0,0
255,381,381,94,719,0,0
256,380,378,95,718,0,0
257,379,377,95,718,0,0
258,379,378,95,718,0,0
259,380,378,95,718,0,0
260,381,376,96,720,0,0
261,380,378,95,718,0,0
262,380,378,95,719,0,0
263,379,380,95,718,0,0
264,380,378,95,718,0,0
265,380,378,96,718,0,0
266,380,378,94,719,0,0
267,379,377,94,719,0,0
268,380,379,95,718,0,0
269,379,377,95,719,0,0
270,380,379,95,718,0,0
271,377,378,95,719,0,0
272,380,379,95,718,0,0
273,380,378,95,719,0,0
274,381,379,96,720,0,0
275,381,379,95,718,0,0
276,380,378,95,719,0,0
277,380,378,95,718,0,0
278,380,377,96,718,0,0
279,379,376,96,719,0,0
280,378,378,95,718,0,0
