time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,1067,1884,524,3214,0,0,20
1,1068,1886,522,3211,0,0,20
2,1069,1884,518,3213,0,0,20
3,1072,1887,522,3213,0,0,20
4,1072,1885,520,3213,0,0,20
5,1071,1881,524,3213,0,0,20
6,1069,1882,521,3213,0,0,20
7,1087,1889,524,3213,0,0,20
8,1073,1884,523,3212,0,0,20
9,1070,1885,523,3213,0,0,20
10,1066,1886,524,3212,0,0,20
11,1067,1880,521,3212,0,0,20
12,1063,1887,524,3214,0,0,20
13,1073,1879,524,3214,0,0,20
14,1070,1882,523,3213,0,0,20
15,1070,1881,522,3214,0,0,20
16,1070,1879,522,3213,0,0,20
17,1073,1883,522,3212,0,0,20
18,1072,1884,521,3211,0,0,20
19,1074,1880,521,3213,0,0,20
20,1074,1886,518,3213,0,0,20
21,1063,1884,522,3214,0,0,20
22,1067,1871,520,3213,0,0,20
23,1070,1885,522,3214,0,0,20
24,1082,1883,520,3212,0,0,20
25,1074,1883,523,3213,0,0,20
26,1088,1883,522,3212,0,0,20
27,1077,1883,523,3212,0,0,20
28,1071,1888,522,3212,0,0,20
29,1073,1879,520,3213,0,0,20
30,1072,1883,524,3212,0,0,20
31,1074,1884,521,3213,0,0,20
32,1068,1887,521,3214,0,0,20
33,1070,1884,520,3213,0,0,20
34,1073,1882,522,3213,0,0,20
35,1069,1881,523,3211,0,0,20
36,1086,1884,522,3212,0,0,20
37,1081,1884,523,3208,0,0,20
38,1077,1884,522,3214,0,0,20
39,1073,1883,523,3213,0,0,20
40,1070,1885,523,3212,0,0,20
41,1066,1874,519,3213,0,0,20
42,1075,1884,520,3213,0,0,20
43,1079,1882,519,3212,0,0,20
44,1070,1885,521,3212,0,0,20
45,1068,1883,525,3213,0,0,20
46,1076,1890,528,3213,0,0,20
47,1072,1882,523,3213,0,0,20
48,1073,1884,522,3215,0,0,20
49,1066,1886,520,3215,0,0,20
50,1076,1883,524,3213,0,0,20
51,1077,1883,520,3214,0,0,20
52,1074,1882,522,3211,0,0,20
53,1068,1881,519,3212,0,0,20
54,1071,1886,523,3211,0,0,20
55,1074,1882,523,3213,0,0,20
56,1072,1884,524,3212,0,0,20
57,1071,1883,521,3212,0,0,20
58,1075,1887,522,3213,0,0,20
59,1071,1880,520,3213,0,0,20
60,1074,1882,521,3211,0,0,20
61,1073,1882,523,3212,0,0,20
62,1073,1883,523,3214,0,0,20
63,1072,1889,522,3212,0,0,20
64,1069,1881,523,3212,0,0,20
65,1070,1881,525,3215,0,0,20
66,1070,1890,523,3213,0,0,20
67,1072,1881,527,3213,0,0,20
68,1073,1882,521,3213,0,0,20
69,1070,1884,523,3213,0,0,20
70,1072,1882,524,3212,0,0,20
71,1068,1882,520,3213,0,0,20
72,1072,1882,525,3213,0,0,20
73,1070,1885,528,3212,0,0,20
74,1069,1884,526,3212,0,0,20
75,1060,1883,522,3213,0,0,20
76,1071,1882,520,3213,0,0,20
77,1073,1881,525,3213,0,0,20
78,1070,1883,522,3212,0,0,20
79,1069,1873,527,3213,0,0,20
80,1067,1885,522,3213,0,0,20
81,1071,1880,525,3213,0,0,20
82,1068,1880,526,3214,0,0,20
83,1074,1884,521,3214,0,0,20
84,1070,1886,523,3213,0,0,20
85,1077,1886,526,3211,0,0,20
86,1073,1885,523,3211,0,0,20
87,1072,1886,520,3211,0,0,20
88,1074,1884,523,3213,0,0,20
89,1073,1881,528,3212,0,0,20
90,1073,1885,522,3212,0,0,20
91,1066,1877,523,3211,0,0,20
92,1070,1885,526,3212,0,0,20
93,1072,1883,523,3212,0,0,20
94,1072,1881,522,3217,0,0,20
95,1070,1887,524,3212,0,0,20
96,1072,1882,525,3213,0,0,20
97,1080,1884,527,3213,0,0,20
98,1068,1889,524,3213,0,0,20
99,1072,1887,523,3214,0,0,20
100,1072,1885,520,3215,0,0,20
101,1072,1881,522,3212,0,0,20
102,1069,1878,521,3213,0,0,20
103,1069,1886,520,3213,0,0,20
104,1071,1882,519,3213,0,0,20
105,1085,1881,523,3207,0,0,20
106,1069,1881,522,3215,0,0,20
107,1069,1883,523,3211,0,0,20
108,1070,1883,520,3212,0,0,20
109,1073,1885,526,3213,0,0,20
110,1074,1889,520,3211,0,0,20
111,1074,1884,523,3216,0,0,20
112,1073,1885,525,3214,0,0,20
113,1069,1885,520,3212,0,0,20
114,1075,1881,524,3213,0,0,20
115,1072,1885,520,3212,0,0,20
116,1076,1881,523,3212,0,0,20
117,1081,1884,522,3211,0,0,20
118,1076,1889,522,3210,0,0,20
119,1070,1885,523,3212,0,0,20
120,1072,1884,521,3213,0,0,20
121,1072,1890,522,3213,0,0,20
122,1071,1886,521,3209,0,0,20
123,1072,1882,523,3216,0,0,20
124,1072,1886,523,3212,0,0,20
125,1068,1883,521,3214,0,0,20
126,1077,1887,523,3212,0,0,20
127,1072,1881,523,3213,0,0,20
128,1070,1879,520,3213,0,0,20
129,1070,1877,521,3211,0,0,20
130,1068,1880,524,3212,0,0,20
131,1064,1881,523,3213,0,0,20
