time,cyln_pre,tank_pre,force,pos,val1,val2,duty
0,1632,726,559,3079,0,0,0
1,1628,726,559,3080,0,0,0
2,1638,728,558,3081,0,0,0
3,1634,724,559,3081,0,0,0
4,1634,719,560,3081,0,0,0
5,1636,726,560,3080,0,0,0
6,1635,729,557,3080,0,0,0
7,1639,727,558,3078,0,0,0
8,1635,726,558,3080,0,0,0
9,1636,726,557,3081,0,0,0
10,1632,720,560,3081,0,0,0
11,1639,728,560,3081,0,0,0
12,1636,728,556,3079,0,0,0
13,1635,724,558,3081,0,0,0
14,1634,724,559,3080,0,0,0
15,1634,725,559,3080,0,0,0
16,1635,728,558,3079,0,0,0
17,1636,725,559,3080,0,0,0
18,1637,730,556,3080,0,0,0
19,1639,717,559,3075,0,0,0
20,1635,726,556,3081,0,0,0
21,1638,727,558,3079,0,0,0
22,1639,725,555,3080,0,0,0
23,1632,729,560,3080,0,0,0
24,1635,725,562,3082,0,0,0
25,1632,725,555,3079,0,0,0
26,1631,726,558,3083,0,0,0
27,1634,724,561,3078,0,0,0
28,1637,726,560,3080,0,0,0
29,1635,730,560,3078,0,0,0
30,1633,724,560,3081,0,0,0
31,1633,724,560,3080,0,0,0
32,1639,721,559,3081,0,0,0
33,1634,725,557,3079,0,0,0
34,1630,728,559,3080,0,0,0
35,1635,728,557,3079,0,0,0
36,1636,728,561,3080,0,0,0
37,1635,723,560,3081,0,0,0
38,1633,725,559,3081,0,0,0
39,1641,722,564,3078,0,0,0
40,1632,726,552,3080,0,0,0
41,1634,726,557,3080,0,0,0
42,1639,724,558,3080,0,0,0
43,1639,728,558,3081,0,0,0
44,1638,729,557,3078,0,0,0
45,1636,725,558,3080,0,0,0
46,1633,722,559,3082,0,0,0
47,1636,726,559,3081,0,0,0
48,1640,731,556,3081,0,0,0
49,1635,725,558,3081,0,0,0
50,1637,726,554,3079,0,0,0
51,1636,723,560,3082,0,0,0
52,1638,724,560,3080,0,0,0
53,1638,725,556,3080,0,0,0
54,1635,725,557,3079,0,0,0
55,1636,727,559,3080,0,0,0
56,1632,728,561,3083,0,0,0
57,1631,728,558,3081,0,0,0
58,1635,722,559,3080,0,0,0
59,1631,722,558,3079,0,0,0
60,1639,727,558,3081,0,0,0
61,1638,733,559,3083,0,0,0
62,1638,727,557,3077,0,0,0
63,1639,723,558,3081,0,0,0
64,1634,722,560,3080,0,0,0
65,1630,729,562,3080,0,0,0
66,1637,725,555,3081,0,0,0
67,1634,722,559,3080,0,0,0
68,1637,726,559,3079,0,0,0
69,1634,725,557,3080,0,0,0
70,1632,721,559,3080,0,0,0
71,1635,730,559,3080,0,0,0
72,1638,722,555,3080,0,0,0
73,1635,726,560,3078,0,0,0
74,1634,728,560,3078,0,0,0
75,1631,730,557,3080,0,0,0
76,1634,726,558,3080,0,0,0
77,1636,723,557,3080,0,0,0
78,1637,725,556,3080,0,0,0
79,1635,728,557,3084,0,0,0
80,1630,728,557,3080,0,0,0
81,1636,730,563,3080,0,0,0
82,1630,725,553,3083,0,0,0
83,1633,728,557,3081,0,0,0
84,1637,725,559,3081,0,0,0
85,1635,726,556,3080,0,0,0
86,1639,722,559,3080,0,0,0
87,1633,723,560,3080,0,0,0
88,1634,728,557,3080,0,0,0
89,1644,727,560,3080,0,0,0
90,1638,722,555,3080,0,0,0
91,1633,722,560,3080,0,0,0
92,1631,729,556,3080,0,0,0
93,1642,724,556,3079,0,0,0
94,1632,729,561,3080,0,0,0
95,1627,723,560,3079,0,0,0
96,1631,727,558,3084,0,0,0
97,1638,728,555,3079,0,0,0
98,1634,721,558,3081,0,0,0
99,1634,719,559,3080,0,0,0
100,1636,726,558,3080,0,0,0
101,1633,723,557,3080,0,0,0
102,1630,726,558,3081,0,0,0
103,1635,728,559,3080,0,0,0
104,1637,729,556,3079,0,0,0
105,1637,729,567,3080,0,0,0
106,1628,726,556,3080,0,0,0
107,1637,727,559,3079,0,0,0
108,1635,727,560,3080,0,0,0
109,1638,721,560,3080,0,0,0
110,1637,724,557,3080,0,0,0
111,1634,726,557,3080,0,0,0
112,1634,725,558,3081,0,0,0
113,1640,723,561,3080,0,0,0
114,1634,723,556,3079,0,0,0
115,1639,728,559,3079,0,0,0
116,1638,725,557,3082,0,0,0
117,1638,729,559,3079,0,0,0
118,1639,720,559,3077,0,0,0
119,1638,727,559,3080,0,0,0
120,1635,725,565,3081,0,0,0
121,1633,728,559,3080,0,0,0
122,1634,725,558,3080,0,0,0
123,1634,725,558,3081,0,0,0
124,1635,725,557,3081,0,0,0
125,1634,727,555,3080,0,0,0
126,1636,727,557,3080,0,0,0
127,1638,721,558,3079,0,0,0
128,1645,726,561,3081,0,0,0
129,1637,723,560,3082,0,0,0
130,1633,728,554,3079,0,0,0
131,1633,726,559,3080,0,0,0
132,1635,726,558,3080,0,0,0
133,1634,718,558,3080,0,0,0
134,1634,727,558,3080,0,0,0
